program_id,university_id,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,tuition_academic_year,tuition_student_scope,tuition_source_url,tuition_last_verified_at,tuition_note,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,collected_at,last_verified_at,freshness_status
prog_my_011,uni_my_004,Bachelor of Computer Science (Intelligent Computing) with Honours,Intelligent Computing,Bachelor,4,,English,1875,USD,Semester,2025,International,https://admission.usm.my/images/00uginternational/fee_2025/UNDERGRADUATE_INTERNATIONAL_TUITION_FEES_PER_SEMESTER.pdf,2026-08-20,Official international tuition fee per semester from the available 2025 fee schedule.,,,5.0,40,"[""October""]",,https://cs.usm.my/index.php/admissions-academics/undergraduate/main-campus/bachelor-of-computer-science-intelligent-computing-with-honours,2026-08-20,2026-08-20,current
prog_my_012,uni_my_004,Bachelor of Computer Science (Computing Infrastructure) with Honours,Computing Infrastructure,Bachelor,4,,English,1875,USD,Semester,2025,International,https://admission.usm.my/images/00uginternational/fee_2025/UNDERGRADUATE_INTERNATIONAL_TUITION_FEES_PER_SEMESTER.pdf,2026-08-20,Official international tuition fee per semester from the available 2025 fee schedule.,,,5.0,40,"[""October""]",,https://cs.usm.my/index.php/admissions-academics/undergraduate/main-campus/bachelor-of-computer-science-computing-infrastructure-with-honours,2026-08-20,2026-08-20,current
prog_my_013,uni_my_005,Bachelor in Software Engineering with Honours,Software Engineering,Bachelor,4,Full-time,Unknown,,,,,,,,Tuition intentionally not populated. Current official UTM fee sources show conflicting Computer/IT totals.,,,5.5,46,"[""September""]",2026-07-17,https://admission.utm.my/offered-allcourses-malaysian/,2026-08-20,2026-08-20,current
prog_my_014,uni_my_005,Bachelor of Computer Science (Computer Networks and Security) with Honours,Computer Networks and Security,Bachelor,4,Full-time,Unknown,,,,,,,,Tuition intentionally not populated. Current official UTM fee sources show conflicting Computer/IT totals.,,,5.5,46,"[""September""]",2026-07-17,https://admission.utm.my/offered-allcourses-malaysian/,2026-08-20,2026-08-20,unknown
prog_my_015,uni_my_005,Bachelor of Computer Science (Graphics and Multimedia Software) with Honours,Graphics and Multimedia Software,Bachelor,4,Full-time,Unknown,,,,,,,,Tuition intentionally not populated. Current official UTM fee sources show conflicting Computer/IT totals.,,,5.5,46,"[""September""]",2026-07-17,https://admission.utm.my/offered-allcourses-malaysian/,2026-08-20,2026-08-20,current
prog_my_016,uni_my_006,Bachelor of Computer Science (Honours),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://kulliyyah.iium.edu.my/kict/bachelor-in-computer-science-honours/,2026-08-20,2026-08-20,unknown
prog_my_017,uni_my_006,Bachelor of Information Technology (Honours),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://kulliyyah.iium.edu.my/kict/bachelor-of-information-technology/,2026-08-20,2026-08-20,unknown
prog_my_018,uni_my_006,Master in Information Technology,Information Technology,Master,,,Unknown,,,,,,,,,,,,,,,https://kulliyyah.iium.edu.my/kict/master-of-information-technology-3/,2026-08-20,2026-08-20,unknown
prog_my_019,uni_my_007,Bachelor of Computer Science (Hons),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.utp.edu.my/Pages/Admission/Undergraduate/Bachelor-of-Computer-Science-%28Hons%29.aspx,2026-08-20,2026-08-20,unknown
prog_my_020,uni_my_007,Bachelor of Information Technology (Hons),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.utp.edu.my/Pages/Admission/Undergraduate/Bachelor-in-Information-Technology-%28Hons%29.aspx,2026-08-20,2026-08-20,unknown
prog_my_021,uni_my_007,Bachelor of Information Systems (Hons),Information Systems,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.utp.edu.my/Pages/Admission/Undergraduate/Bachelor-in-Information-Systems-%28Hons%29.aspx,2026-08-20,2026-08-20,unknown
prog_my_022,uni_my_008,Bachelor of Computer Science (Honours),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://university.taylors.edu.my/en/study/explore-all-programmes/computer-science/undergraduate/bachelor-of-computer-science.html,2026-08-20,2026-08-20,unknown
prog_my_023,uni_my_008,Bachelor of Software Engineering (Honours),Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://university.taylors.edu.my/en/study/explore-all-programmes/computer-science/undergraduate/bachelor-of-software-engineering.html,2026-08-20,2026-08-20,unknown
prog_my_024,uni_my_008,Bachelor of Information Technology (Honours),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://university.taylors.edu.my/en/study/explore-all-programmes/computer-science/undergraduate/bachelor-of-information-technology.html,2026-08-20,2026-08-20,unknown
prog_my_025,uni_my_009,Bachelor of Science (Honours) in Computer Science,Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://sunwayuniversity.edu.my/faculty-of-engineering-and-technology/courses/bachelor-of-science-honours-computer-science,2026-08-20,2026-08-20,unknown
prog_my_026,uni_my_009,Bachelor of Software Engineering (Hons),Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://sunwayuniversity.edu.my/faculty-of-engineering-and-technology/courses/bachelor-of-software-engineering-hons,2026-08-20,2026-08-20,unknown
prog_my_027,uni_my_009,Bachelor of Information Systems (Honours) (Data Analytics),Information Systems and Data Analytics,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://sunwayuniversity.edu.my/faculty-of-engineering-and-technology/courses/bachelor-of-information-systems-honours-data,2026-08-20,2026-08-20,unknown
prog_my_028,uni_my_010,Bachelor of Computer Science with Honours,Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.uum.edu.my/admissions/application-guidelines/undergraduate-local/local/bachelor-of-computer-science-with-honours,2026-08-20,2026-08-20,unknown
prog_my_029,uni_my_010,Bachelor of Science with Honours (Information Technology),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.uum.edu.my/admissions/application-guidelines/undergraduate-local/local/bachelor-of-science-with-honours-information-technology,2026-08-20,2026-08-20,unknown
prog_my_030,uni_my_010,Bachelor of Science with Honours (Multimedia),Multimedia,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.uum.edu.my/admissions/application-guidelines/undergraduate-local/local/bachelor-of-science-with-honours-multimedia,2026-08-20,2026-08-20,unknown
prog_my_031,uni_my_011,Bachelor of Computer Science (Honours),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fskm.uitm.edu.my/v5/en/component/content/article/29-cs230-bachelor-of-computer-science-hons-sarjana-muda-sains-komputer-kepujian?Itemid=154&catid=64,2026-08-20,2026-08-20,unknown
prog_my_032,uni_my_011,Bachelor of Information Technology (Hons.),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fskm.uitm.edu.my/v5/en/component/content/article/649-cs240-bachelor-of-information-technology-hons-sarjana-muda-teknologi-maklumat-kepujian-2?Itemid=154&catid=72,2026-08-20,2026-08-20,unknown
prog_my_033,uni_my_011,Bachelor of Computer Science (Hons) Computer Networks,Computer Networks,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fskm.uitm.edu.my/v5/en/component/content/article/39-cs255-bachelor-of-computer-science-hons-data-communication-and-networking-sarjana-muda-sains-komputer-kepujian-komunikasi-data-dan-perangkaian?Itemid=154&catid=11,2026-08-20,2026-08-20,unknown
prog_my_034,uni_my_012,Bachelor of Computer Science with Honours (Software Engineering),Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.ums.edu.my/fki/index.php/what-we-offer/undergraduate/uh6481001,2026-08-20,2026-08-20,unknown
prog_my_035,uni_my_012,Bachelor of Computer Science with Honours (Network Engineering),Network Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.ums.edu.my/fki/index.php/what-we-offer/undergraduate/uh6481002,2026-08-20,2026-08-20,unknown
prog_my_036,uni_my_012,Bachelor of Computer Science with Honours (Data Science),Data Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.ums.edu.my/fki/index.php/what-we-offer/undergraduate/uh6481005,2026-08-20,2026-08-20,unknown
prog_my_037,uni_my_013,Bachelor in Computer Science (Computational Science) with Honours,Computational Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.fcsit.unimas.my/what-we-offer/undergraduate/bcs-in-computational-science,2026-08-20,2026-08-20,unknown
prog_my_038,uni_my_013,Bachelor in Computer Science (Multimedia Computing) with Honours,Multimedia Computing,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.fcsit.unimas.my/what-we-offer/undergraduate/bcs-of-multimedia-computing,2026-08-20,2026-08-20,unknown
prog_my_039,uni_my_013,Bachelor of Software Engineering with Honours,Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.fcsit.unimas.my/what-we-offer/undergraduate/bcs-of-software-engineering,2026-08-20,2026-08-20,unknown
prog_my_040,uni_my_014,Bachelor of Computer Science (Honours),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.mmu.edu.my/programmes-by-faculty-all/programmes-by-faculty-fci/bachelor-of-computer-science-hons/,2026-08-20,2026-08-20,unknown
prog_my_041,uni_my_014,Bachelor of Information Technology (Honours),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.mmu.edu.my/programmes-by-faculty-all/programmes-by-faculty-fci/bachelor-of-information-technology-hons-information-systems/,2026-08-20,2026-08-20,unknown
prog_my_042,uni_my_014,Bachelor of Engineering (Hons) Electronics majoring in Computer,Electronics and Computer Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.mmu.edu.my/programmes-by-faculty-all/programmes-by-faculty-foe/bachelor-of-engineering-hons-electronics-majoring-in-computer/,2026-08-20,2026-08-20,unknown
prog_my_043,uni_my_015,Bachelor of Computer Science (Honours),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.ucsiuniversity.edu.my/programmes/bachelor-computer-science-honours,2026-08-20,2026-08-20,unknown
prog_my_044,uni_my_015,Bachelor of Computer Science in Data Science with Honours,Data Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.ucsiuniversity.edu.my/programmes/bachelor-computer-science-data-science-honours,2026-08-20,2026-08-20,unknown
prog_my_045,uni_my_015,Bachelor of Computer Science in Artificial Intelligence with Honours,Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.ucsiuniversity.edu.my/node/15609,2026-08-20,2026-08-20,unknown
prog_my_046,uni_my_016,Bachelor of Computer Science (Information Security) with Honours,Information Security,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fsktm.uthm.edu.my/?page_id=1336,2026-08-20,2026-08-20,unknown
prog_my_047,uni_my_016,Bachelor of Computer Science (Software Engineering) with Honours,Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fsktm.uthm.edu.my/?page_id=1364,2026-08-20,2026-08-20,unknown
prog_my_048,uni_my_016,Bachelor of Computer Science (Web Technology) with Honours,Web Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fsktm.uthm.edu.my/?page_id=1356,2026-08-20,2026-08-20,unknown
prog_my_049,uni_my_017,Bachelor of Computer Science (Computer Networking) with Honours,Computer Networking,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.utem.edu.my/en/undergraduate-int.html,2026-08-20,2026-08-20,unknown
prog_my_050,uni_my_017,Bachelor of Computer Science (Software Development) with Honours,Software Development,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.utem.edu.my/en/undergraduate-int.html,2026-08-20,2026-08-20,unknown
prog_my_051,uni_my_017,Bachelor of Computer Science (Artificial Intelligence) with Honours,Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.utem.edu.my/en/undergraduate-int.html,2026-08-20,2026-08-20,unknown
prog_my_052,uni_my_018,Bachelor of Computer Science with Honours (Information Security and Assurance),Information Security and Assurance,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.usim.edu.my/academic-programmes/?pid=32,2026-08-20,2026-08-20,unknown
prog_my_053,uni_my_018,Bachelor of Science with Honours (Actuarial Science and Risk Management),Actuarial Science and Risk Management,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.usim.edu.my/academic-programmes/?pid=31,2026-08-20,2026-08-20,unknown
prog_my_054,uni_my_018,Bachelor of Science with Honours (Financial Mathematics),Financial Mathematics,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.usim.edu.my/program-details/?pid=33,2026-08-20,2026-08-20,unknown
prog_my_055,uni_my_019,Bachelor of Education (Information Technology) with Honours,Information Technology Education,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://meta.upsi.edu.my/bachelor-of-education-information-technology-with-honours/,2026-08-20,2026-08-20,unknown
prog_my_056,uni_my_019,Bachelor of Software Engineering (Educational Software) with Honours,Educational Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://meta.upsi.edu.my/bachelor-of-software-engineering-educational-software-with-honours/,2026-08-20,2026-08-20,unknown
prog_my_057,uni_my_019,Bachelor of Computer Science (Internet of Things Technology) with Honours,Internet of Things Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://meta.upsi.edu.my/bachelor-of-computer-science-internet-of-things-technology-with-honours/,2026-08-20,2026-08-20,unknown
prog_my_058,uni_my_020,Bachelor of Computer Science (Software Engineering) with Honours,Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fskm.umt.edu.my/?page_id=34174,2026-08-20,2026-08-20,unknown
prog_my_059,uni_my_020,Bachelor of Computer Science with Maritime Informatics (Honours),Maritime Informatics,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fskm.umt.edu.my/?page_id=34174,2026-08-20,2026-08-20,unknown
prog_my_060,uni_my_020,Bachelor of Computer Science (Mobile Computing) with Honours,Mobile Computing,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fskm.umt.edu.my/?page_id=34174,2026-08-20,2026-08-20,unknown
prog_my_061,uni_my_021,Bachelor of Computer Science (Software Engineering) with Honours,Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.umpsa.edu.my/undergraduate-study/computer/bachelor-of-computer-science-software-engineering-with-honours,2026-08-20,2026-08-20,unknown
prog_my_062,uni_my_021,Bachelor of Computer Science (Computer Systems & Networking) with Honours,Computer Systems and Networking,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.umpsa.edu.my/undergraduate-study/computer/bachelor-of-computer-science-computer-systems-networking-with-honours,2026-08-20,2026-08-20,unknown
prog_my_063,uni_my_021,Bachelor of Computer Science (Cyber Security) with Honours,Cyber Security,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.umpsa.edu.my/undergraduate-study/computer/bachelor-of-cyber-security,2026-08-20,2026-08-20,unknown
prog_my_064,uni_my_022,Bachelor in Data Science (Artificial Intelligence) With Honours,Data Science and Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fkc.unimap.edu.my/index.php/en/programmes/bachelor/data-science-ai,2026-08-20,2026-08-20,unknown
prog_my_065,uni_my_022,Bachelor of Computer Engineering with Honours,Computer Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.unimap.edu.my/programme.php?id=UR6523002,2026-08-20,2026-08-20,unknown
prog_my_066,uni_my_022,Bachelor of Environmental Engineering with Honours,Environmental Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.unimap.edu.my/programme.php?id=UR6526002,2026-08-20,2026-08-20,unknown
prog_my_067,uni_my_023,Bachelor of Computer Science (Software Development) with Honours,Software Development,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fik.unisza.edu.my/index.php?Itemid=736&id=78&lang=en&option=com_sppagebuilder&view=page,2026-08-20,2026-08-20,unknown
prog_my_068,uni_my_023,Bachelor of Computer Science (Computer Network Security) With Honours,Computer Network Security,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fik.unisza.edu.my/index.php?Itemid=736&id=78&lang=en&option=com_sppagebuilder&view=page,2026-08-20,2026-08-20,unknown
prog_my_069,uni_my_023,Bachelor of Computer Science (Internet Computing) With Honours,Internet Computing,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fik.unisza.edu.my/index.php?Itemid=736&id=78&lang=en&option=com_sppagebuilder&view=page,2026-08-20,2026-08-20,unknown
prog_my_070,uni_my_024,Bachelor of Computer Science (Computer Systems Security),Computer Systems Security,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.upnm.edu.my/index.php/en/admission-en/academic-program/undergraduate,2026-08-20,2026-08-20,unknown
prog_my_071,uni_my_024,Bachelor of Computer Science (Artificial Intelligence) (Hons),Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.upnm.edu.my/index.php/en/admission-en/academic-program/undergraduate,2026-08-20,2026-08-20,unknown
prog_my_072,uni_my_024,Bachelor of Computer Science (Hons),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.upnm.edu.my/index.php/en/admission-en/academic-program/undergraduate,2026-08-20,2026-08-20,unknown
prog_my_073,uni_my_025,Bachelor of Information Technology with Honours,Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.umk.edu.my/en/undergraduate-programme.html,2026-08-20,2026-08-20,unknown
prog_my_074,uni_my_025,Bachelor of Applied Science (Environmental Analytics) with Honours,Environmental Analytics,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fsb.umk.edu.my/undergraduate.cfm,2026-08-20,2026-08-20,unknown
prog_my_075,uni_my_025,Bachelor of Applied Science (Bioindustrial Technology) With Honours,Bioindustrial Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fbkt.umk.edu.my/undergraduate.cfm,2026-08-20,2026-08-20,unknown
prog_my_076,uni_my_026,Bachelor in Computer Science (Artificial Intelligence) (Honours),Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://uniten.edu.my/college-of-computing-informatics/programmes/,2026-08-20,2026-08-20,unknown
prog_my_077,uni_my_026,Bachelor in Computer Science (Cyber Security) (Honours),Cyber Security,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.uniten.edu.my/programme/undergraduate/bachelor-in-computer-science-cyber-security-honours/,2026-08-20,2026-08-20,unknown
prog_my_078,uni_my_026,Bachelor in Software Engineering (Honours),Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://uniten.edu.my/college-of-computing-informatics/programmes/,2026-08-20,2026-08-20,unknown
prog_my_079,uni_my_027,Masters in Islamic Finance Practice (MIFP),Islamic Finance,Master,,,Unknown,,,,,,,,,,,,,,,https://inceif.edu.my/study-inceif-university/master-programmes/,2026-08-20,2026-08-20,unknown
prog_my_080,uni_my_027,Master of Science in Islamic Finance (MSc),Islamic Finance,Master,,,Unknown,,,,,,,,,,,,,,,https://inceif.edu.my/study-inceif-university/master-programmes/masters-of-science-in-islamic-finance-by-coursework-msc/,2026-08-20,2026-08-20,unknown
prog_my_081,uni_my_027,Master in Business Administration (Sustainable Business) (MBA),Sustainable Business,Master,,,Unknown,,,,,,,,,,,,,,,https://inceif.edu.my/study-inceif-university/master-programmes/,2026-08-20,2026-08-20,unknown
prog_my_082,uni_my_028,Bachelor of Computer Science (Honours),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.utar.edu.my/documents/MER-B-ICT.pdf,2026-08-20,2026-08-20,unknown
prog_my_083,uni_my_028,Bachelor of Software Engineering (Honours),Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://admission.utar.edu.my/documents/MER-B-ICT.pdf,2026-08-20,2026-08-20,unknown
prog_my_084,uni_my_028,Bachelor of Information Technology (Honours) (Communications and Networking),Communications and Networking,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://fict.utar.edu.my/Timetable.php,2026-08-20,2026-08-20,unknown
prog_my_085,uni_my_029,Bachelor of Computer Science,Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.monash.edu.my/study/undergraduate/information-technology/bachelor-computer-science,2026-08-20,2026-08-20,unknown
prog_my_086,uni_my_029,Bachelor of Computer Science in Data Science,Data Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.monash.edu.my/IT/future-students/future-students/our-undergraduate-courses,2026-08-20,2026-08-20,unknown
prog_my_087,uni_my_029,Bachelor of Computer Science in Artificial Intelligence,Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.monash.edu.my/IT/future-students/future-students/our-undergraduate-courses,2026-08-20,2026-08-20,unknown
prog_my_088,uni_my_030,BSc (Hons) Computer Science,Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.nottingham.edu.my/ugstudy/course/computer-science-bsc-hons,2026-08-20,2026-08-20,unknown
prog_my_089,uni_my_030,BSc (Hons) Computer Science with Artificial Intelligence,Computer Science and Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.nottingham.edu.my/ugstudy/course/computer-science-with-artificial-intelligence-bsc-hons,2026-08-20,2026-08-20,unknown
prog_my_090,uni_my_030,BSc (Hons) in Mathematics and Data Science,Mathematics and Data Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.nottingham.edu.my/ugstudy/course/mathematics-and-data-science-bsc-hons,2026-08-20,2026-08-20,unknown
prog_my_091,uni_my_031,Bachelor of Science (Honours) in Computer Science,Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.apu.edu.my/course/bsc-hons-in-computer-science,2026-08-20,2026-08-20,unknown
prog_my_092,uni_my_031,Bachelor of Science (Honours) in Computer Science (Cyber Security),Cyber Security,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://apu.edu.my/course/bsc-hons-in-computer-science-cyber-security,2026-08-20,2026-08-20,unknown
prog_my_093,uni_my_031,Bachelor of Computer Science (Hons) (Artificial Intelligence),Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.apu.edu.my/course/bsc-hons-in-computer-science-ai,2026-08-20,2026-08-20,unknown
prog_my_094,uni_my_032,Bachelor in Computer Science (Hons),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.msu.edu.my/faculty-information-sciences-engineering/bachelor-computer-science.php,2026-08-20,2026-08-20,unknown
prog_my_095,uni_my_032,Bachelor in Information Technology (Honours),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.msu.edu.my/faculty-information-sciences-engineering/bachelor-information-technology,2026-08-20,2026-08-20,unknown
prog_my_096,uni_my_032,Bachelor in Information Systems (Business Computing) (Honours),Business Computing,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.msu.edu.my/faculty-information-sciences-engineering/information-system-business-computing,2026-08-20,2026-08-20,unknown
prog_my_097,uni_my_033,Bachelor of Software Engineering with Honours,Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.unikl.edu.my/programme/bachelor-of-information-technology-hons-in-software-engineering/,2026-08-20,2026-08-20,unknown
prog_my_098,uni_my_033,Bachelor of Cybersecurity Technology with Honours,Cybersecurity,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.unikl.edu.my/programme/bachelor-of-information-technology-hons-in-computer-system-security/,2026-08-20,2026-08-20,unknown
prog_my_099,uni_my_033,Bachelor of Artificial Intelligence Technology with Honours,Artificial Intelligence,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.unikl.edu.my/programme/bachelor-of-artificial-intelligence-technology-with-honours/,2026-08-20,2026-08-20,unknown
prog_my_100,uni_my_034,Bachelor of Computer Science (Honours),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://university.help.edu.my/programme/bachelor-of-computer-science/,2026-08-20,2026-08-20,unknown
prog_my_101,uni_my_034,Bachelor of Information Technology (Honours),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://university.help.edu.my/programme/bachelor-of-information-technology/,2026-08-20,2026-08-20,unknown
