country_id,university_id,university_name,city,official_website,university_source_url,program_slot,program_name,degree_level,field_of_study,official_program_url,collection_status,verification_status,research_notes
country_my,uni_my_018,Universiti Sains Islam Malaysia,Nilai,https://www.usim.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_019,Universiti Pendidikan Sultan Idris,Tanjung Malim,https://www.upsi.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_019,Universiti Pendidikan Sultan Idris,Tanjung Malim,https://www.upsi.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_019,Universiti Pendidikan Sultan Idris,Tanjung Malim,https://www.upsi.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_020,Universiti Malaysia Terengganu,Kuala Terengganu,https://www.umt.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_020,Universiti Malaysia Terengganu,Kuala Terengganu,https://www.umt.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_020,Universiti Malaysia Terengganu,Kuala Terengganu,https://www.umt.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_021,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,https://umpsa.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_021,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,https://umpsa.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_021,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,https://umpsa.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_022,Universiti Malaysia Perlis,Arau,https://www.unimap.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_022,Universiti Malaysia Perlis,Arau,https://www.unimap.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_022,Universiti Malaysia Perlis,Arau,https://www.unimap.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_023,Universiti Sultan Zainal Abidin,Kuala Terengganu,https://www.unisza.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_023,Universiti Sultan Zainal Abidin,Kuala Terengganu,https://www.unisza.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_023,Universiti Sultan Zainal Abidin,Kuala Terengganu,https://www.unisza.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_024,Universiti Pertahanan Nasional Malaysia,Kuala Lumpur,https://www.upnm.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_024,Universiti Pertahanan Nasional Malaysia,Kuala Lumpur,https://www.upnm.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_024,Universiti Pertahanan Nasional Malaysia,Kuala Lumpur,https://www.upnm.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_025,Universiti Malaysia Kelantan,Bachok,https://www.umk.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_025,Universiti Malaysia Kelantan,Bachok,https://www.umk.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_025,Universiti Malaysia Kelantan,Bachok,https://www.umk.edu.my/,https://jpt.mohe.gov.my/index.php/en/hei/public-hei/public-universities,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_026,Universiti Tenaga Nasional,Kajang,https://www.uniten.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_026,Universiti Tenaga Nasional,Kajang,https://www.uniten.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_026,Universiti Tenaga Nasional,Kajang,https://www.uniten.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_027,INCEIF University,Kuala Lumpur,https://inceif.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_027,INCEIF University,Kuala Lumpur,https://inceif.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_027,INCEIF University,Kuala Lumpur,https://inceif.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_028,Universiti Tunku Abdul Rahman,Kampar,https://www.utar.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_028,Universiti Tunku Abdul Rahman,Kampar,https://www.utar.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_028,Universiti Tunku Abdul Rahman,Kampar,https://www.utar.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_029,Monash University Malaysia,Subang Jaya,https://www.monash.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_029,Monash University Malaysia,Subang Jaya,https://www.monash.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_029,Monash University Malaysia,Subang Jaya,https://www.monash.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_030,University of Nottingham Malaysia,Semenyih,https://www.nottingham.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_030,University of Nottingham Malaysia,Semenyih,https://www.nottingham.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_030,University of Nottingham Malaysia,Semenyih,https://www.nottingham.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_031,Asia Pacific University of Technology and Innovation,Kuala Lumpur,https://www.apu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_031,Asia Pacific University of Technology and Innovation,Kuala Lumpur,https://www.apu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_031,Asia Pacific University of Technology and Innovation,Kuala Lumpur,https://www.apu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_032,Management and Science University,Shah Alam,https://www.msu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_032,Management and Science University,Shah Alam,https://www.msu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_032,Management and Science University,Shah Alam,https://www.msu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_033,Universiti Kuala Lumpur,Kuala Lumpur,https://www.unikl.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_033,Universiti Kuala Lumpur,Kuala Lumpur,https://www.unikl.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_033,Universiti Kuala Lumpur,Kuala Lumpur,https://www.unikl.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_034,HELP University,Shah Alam,https://help.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_034,HELP University,Shah Alam,https://help.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_034,HELP University,Shah Alam,https://help.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_035,SEGi University,Petaling Jaya,https://www.segi.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_035,SEGi University,Petaling Jaya,https://www.segi.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_035,SEGi University,Petaling Jaya,https://www.segi.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_036,INTI International University,Nilai,https://newinti.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_036,INTI International University,Nilai,https://newinti.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_036,INTI International University,Nilai,https://newinti.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_037,AIMST University,Bedong,https://aimst.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_037,AIMST University,Bedong,https://aimst.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_037,AIMST University,Bedong,https://aimst.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_038,Open University Malaysia,Kuala Lumpur,https://www.oum.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_038,Open University Malaysia,Kuala Lumpur,https://www.oum.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_038,Open University Malaysia,Kuala Lumpur,https://www.oum.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_039,MAHSA University,Jenjarom,https://mahsa.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_039,MAHSA University,Jenjarom,https://mahsa.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_039,MAHSA University,Jenjarom,https://mahsa.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
country_my,uni_my_040,IMU University,Kuala Lumpur,https://imu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,1,,,,,Pending Collection,Not Verified,
country_my,uni_my_040,IMU University,Kuala Lumpur,https://imu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,2,,,,,Pending Collection,Not Verified,
country_my,uni_my_040,IMU University,Kuala Lumpur,https://imu.edu.my/,https://discover.educationmalaysia.gov.my/institutions/,3,,,,,Pending Collection,Not Verified,
