country_id,university_id,university_name,city,official_website,university_source_url,program_slot,program_name,degree_level,field_of_study,official_program_url,collection_status,verification_status,research_notes
country_kh,uni_kh_005,National University of Management,Phnom Penh,https://numuniversity.com/,https://numuniversity.com/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_005,National University of Management,Phnom Penh,https://numuniversity.com/,https://numuniversity.com/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_005,National University of Management,Phnom Penh,https://numuniversity.com/,https://numuniversity.com/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_006,Royal University of Law and Economics,Phnom Penh,https://www.rule.edu.kh/,https://www.rule.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_006,Royal University of Law and Economics,Phnom Penh,https://www.rule.edu.kh/,https://www.rule.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_006,Royal University of Law and Economics,Phnom Penh,https://www.rule.edu.kh/,https://www.rule.edu.kh/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_007,National University of Battambang,Battambang,https://nubb.edu.kh/en/,https://nubb.edu.kh/en/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_007,National University of Battambang,Battambang,https://nubb.edu.kh/en/,https://nubb.edu.kh/en/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_007,National University of Battambang,Battambang,https://nubb.edu.kh/en/,https://nubb.edu.kh/en/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_008,Svay Rieng University,Svay Rieng,https://sru.edu.kh/,https://sru.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_008,Svay Rieng University,Svay Rieng,https://sru.edu.kh/,https://sru.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_008,Svay Rieng University,Svay Rieng,https://sru.edu.kh/,https://sru.edu.kh/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_009,Chea Sim University of Kamchay Mear,Prey Veng,http://www.csuk.edu.kh/,http://www.csuk.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_009,Chea Sim University of Kamchay Mear,Prey Veng,http://www.csuk.edu.kh/,http://www.csuk.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_009,Chea Sim University of Kamchay Mear,Prey Veng,http://www.csuk.edu.kh/,http://www.csuk.edu.kh/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_010,Mean Chey University,Serei Saophoan,http://www.mcu.edu.kh/,http://www.mcu.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_010,Mean Chey University,Serei Saophoan,http://www.mcu.edu.kh/,http://www.mcu.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_010,Mean Chey University,Serei Saophoan,http://www.mcu.edu.kh/,http://www.mcu.edu.kh/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_011,Royal University of Fine Arts,Phnom Penh,https://www.rufa.edu.kh/,https://www.rufa.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_011,Royal University of Fine Arts,Phnom Penh,https://www.rufa.edu.kh/,https://www.rufa.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_011,Royal University of Fine Arts,Phnom Penh,https://www.rufa.edu.kh/,https://www.rufa.edu.kh/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_012,American University of Phnom Penh,Phnom Penh,https://www.aupp.edu.kh/,https://www.aupp.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_012,American University of Phnom Penh,Phnom Penh,https://www.aupp.edu.kh/,https://www.aupp.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_012,American University of Phnom Penh,Phnom Penh,https://www.aupp.edu.kh/,https://www.aupp.edu.kh/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_013,Pannasastra University of Cambodia,Phnom Penh,https://www.puc.edu.kh/,https://www.puc.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_013,Pannasastra University of Cambodia,Phnom Penh,https://www.puc.edu.kh/,https://www.puc.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_013,Pannasastra University of Cambodia,Phnom Penh,https://www.puc.edu.kh/,https://www.puc.edu.kh/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_014,The University of Cambodia,Phnom Penh,https://uc.edu.kh/,https://uc.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_014,The University of Cambodia,Phnom Penh,https://uc.edu.kh/,https://uc.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_014,The University of Cambodia,Phnom Penh,https://uc.edu.kh/,https://uc.edu.kh/,3,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_015,Build Bright University,Phnom Penh,https://www.bbu.edu.kh/,https://www.bbu.edu.kh/,1,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_015,Build Bright University,Phnom Penh,https://www.bbu.edu.kh/,https://www.bbu.edu.kh/,2,,,,,Pending Collection,Not Verified,
country_kh,uni_kh_015,Build Bright University,Phnom Penh,https://www.bbu.edu.kh/,https://www.bbu.edu.kh/,3,,,,,Pending Collection,Not Verified,
