program_id,university_id,university_name,country_id,program_slot,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,programme_identity_status,programme_identity_evidence,official_university_website,research_status,research_note,last_verified_at,international_applicants_status,international_application_url,international_requirements_note,international_applicants_last_verified_at
prog_th_019,uni_th_007,Prince of Songkla University,country_th,1,Islamic Business Innovation,Islamic Business Innovation,Bachelor,,,,,,,,,,,,,https://fais.psu.ac.th/en/news/view/314,VERIFIED,https://fais.psu.ac.th/en/news/view/314,https://www.psu.ac.th/en/,VERIFIED,PSU Faculty of Islamic Sciences 2026 announcement explicitly lists Islamic Business Innovation under its International Student Admission Project.,2026-08-22,verified_yes,https://e-admission.psu.ac.th/,PSU Faculty of Islamic Sciences 2026 announcement explicitly lists Islamic Business Innovation under its International Student Admission Project.,2026-08-22
prog_th_020,uni_th_007,Prince of Songkla University,country_th,2,Islamic Studies and Islamic Law,Islamic Studies and Islamic Law,Bachelor,,,,,,,,,,,,,https://fais.psu.ac.th/en/news/view/314,VERIFIED,https://fais.psu.ac.th/en/news/view/314,https://www.psu.ac.th/en/,VERIFIED,PSU 2026 International Student Admission Project explicitly lists Islamic Studies and Islamic Law.,2026-08-22,verified_yes,https://e-admission.psu.ac.th/,PSU 2026 International Student Admission Project explicitly lists Islamic Studies and Islamic Law.,2026-08-22
prog_th_021,uni_th_007,Prince of Songkla University,country_th,3,Islamic Studies (International Program),Islamic Studies,Bachelor,,,,,,,,,,,,,https://fais.psu.ac.th/en/news/view/314,VERIFIED,https://fais.psu.ac.th/en/news/view/314,https://www.psu.ac.th/en/,VERIFIED,PSU 2026 International Student Admission Project explicitly lists Islamic Studies International Program.,2026-08-22,verified_yes,https://e-admission.psu.ac.th/,PSU 2026 International Student Admission Project explicitly lists Islamic Studies International Program.,2026-08-22
prog_th_022,uni_th_008,King Mongkut's University of Technology Thonburi,country_th,1,Computer Engineering,Computer Engineering,Bachelor,4,,English,,,,,,,,,,https://iadmission.kmutt.ac.th/programs/bachelor,VERIFIED,https://iadmission.kmutt.ac.th/programs/bachelor,https://www.kmutt.ac.th/en/,VERIFIED,KMUTT international admissions officially lists Computer Engineering among international Bachelor programmes and provides an international-student application process.,2026-08-22,verified_yes,https://join.kmutt.ac.th/en,KMUTT international admissions officially lists Computer Engineering among international Bachelor programmes and provides an international-student application process.,2026-08-22
prog_th_023,uni_th_008,King Mongkut's University of Technology Thonburi,country_th,2,Chemical Engineering,Chemical Engineering,Bachelor,4,,English,,,,,,,,,,https://iadmission.kmutt.ac.th/programs/bachelor,VERIFIED,https://iadmission.kmutt.ac.th/programs/bachelor,https://www.kmutt.ac.th/en/,VERIFIED,KMUTT international admissions officially lists Chemical Engineering and provides an international-student application process.,2026-08-22,verified_yes,https://join.kmutt.ac.th/en,KMUTT international admissions officially lists Chemical Engineering and provides an international-student application process.,2026-08-22
prog_th_024,uni_th_008,King Mongkut's University of Technology Thonburi,country_th,3,Civil Engineering,Civil Engineering,Bachelor,4,,English,,,,,,,,,,https://iadmission.kmutt.ac.th/programs/bachelor,VERIFIED,https://iadmission.kmutt.ac.th/programs/bachelor,https://www.kmutt.ac.th/en/,VERIFIED,KMUTT international admissions officially lists Civil Engineering and provides an international-student application process.,2026-08-22,verified_yes,https://join.kmutt.ac.th/en,KMUTT international admissions officially lists Civil Engineering and provides an international-student application process.,2026-08-22
prog_th_025,uni_th_009,King Mongkut's Institute of Technology Ladkrabang,country_th,1,Biomedical Engineering,Biomedical Engineering,Bachelor,4,,,,,,,,,,,,https://www.eng.kmitl.ac.th/siie-international-programs/,VERIFIED,https://www.eng.kmitl.ac.th/siie-international-programs/,https://www.kmitl.ac.th/,VERIFIED,KMITL School of Engineering lists Biomedical Engineering among SIIE international Bachelor programmes. Current 2026 Direct Admission explicitly targets international students.,2026-08-22,verified_yes,https://new.reg.kmitl.ac.th/admission/,KMITL School of Engineering lists Biomedical Engineering among SIIE international Bachelor programmes. Current 2026 Direct Admission explicitly targets international students.,2026-08-22
prog_th_026,uni_th_009,King Mongkut's Institute of Technology Ladkrabang,country_th,2,Civil Engineering,Civil Engineering,Bachelor,4,,,,,,,,,,,,https://www.eng.kmitl.ac.th/siie-international-programs/,VERIFIED,https://www.eng.kmitl.ac.th/siie-international-programs/,https://www.kmitl.ac.th/,VERIFIED,KMITL SIIE lists Civil Engineering as an international Bachelor programme. 2026 Direct Admission covers international students in all B.Eng. international programmes.,2026-08-22,verified_yes,https://new.reg.kmitl.ac.th/admission/,KMITL SIIE lists Civil Engineering as an international Bachelor programme. 2026 Direct Admission covers international students in all B.Eng. international programmes.,2026-08-22
prog_th_027,uni_th_009,King Mongkut's Institute of Technology Ladkrabang,country_th,3,Robotics and AI Engineering,Robotics and Artificial Intelligence Engineering,Bachelor,4,,,,,,,,,,,,https://www.eng.kmitl.ac.th/siie-international-programs/,VERIFIED,https://www.eng.kmitl.ac.th/siie-international-programs/,https://www.kmitl.ac.th/,VERIFIED,KMITL SIIE lists Robotics and AI Engineering as an international Bachelor programme. 2026 Direct Admission covers international applicants.,2026-08-22,verified_yes,https://new.reg.kmitl.ac.th/admission/,KMITL SIIE lists Robotics and AI Engineering as an international Bachelor programme. 2026 Direct Admission covers international applicants.,2026-08-22
prog_th_028,uni_th_010,Asian Institute of Technology,country_th,1,Data Science and Artificial Intelligence,Data Science and Artificial Intelligence,Master,2,,English,,,,,,6,80,,,https://ait.ac.th/program/data-science-and-ai/,VERIFIED,https://ait.ac.th/program/data-science-and-ai/,https://ait.ac.th/,VERIFIED,AIT official programme page verifies the MSc/MEng Data Science and AI programme. AIT admission policy provides equal academic opportunities regardless of national origin and publishes overseas applicant deadlines.,2026-08-22,verified_yes,https://ait.ac.th/admissions/,AIT official programme page verifies the MSc/MEng Data Science and AI programme. AIT admission policy provides equal academic opportunities regardless of national origin and publishes overseas applicant deadlines.,2026-08-22
prog_th_029,uni_th_010,Asian Institute of Technology,country_th,2,Business Analytics and Digital Transformation,Business Analytics and Digital Transformation,Master,,,English,,,,,,6,80,,,https://ait.ac.th/study/masters-degree-programs/,VERIFIED,https://ait.ac.th/study/masters-degree-programs/,https://ait.ac.th/,VERIFIED,AIT current Master's programme list verifies Business Analytics and Digital Transformation. AIT eligibility and admissions apply regardless of national origin.,2026-08-22,verified_yes,https://ait.ac.th/admissions/,AIT current Master's programme list verifies Business Analytics and Digital Transformation. AIT eligibility and admissions apply regardless of national origin.,2026-08-22
prog_th_030,uni_th_010,Asian Institute of Technology,country_th,3,International Finance,International Finance,Master,,,English,,,,,,6,80,,,https://ait.ac.th/study/masters-degree-programs/,VERIFIED,https://ait.ac.th/study/masters-degree-programs/,https://ait.ac.th/,VERIFIED,AIT current Master's programme list verifies International Finance. AIT eligibility and admissions apply regardless of national origin.,2026-08-22,verified_yes,https://ait.ac.th/admissions/,AIT current Master's programme list verifies International Finance. AIT eligibility and admissions apply regardless of national origin.,2026-08-22
prog_th_031,uni_th_011,Mae Fah Luang University,country_th,1,English,English,Bachelor,,,,,,,,,,,,,https://en.mfu.ac.th/en-news/en-news-detail/detail/News/40441.html,VERIFIED,https://en.mfu.ac.th/en-news/en-news-detail/detail/News/40441.html,https://en.mfu.ac.th/,VERIFIED,"MFU official 2026 scholarship results identify a Myanmar recipient in the Bachelor of Arts Programme in English, providing direct evidence of international enrolment.",2026-08-22,verified_yes,https://admission.mfu.ac.th/,"MFU official 2026 scholarship results identify a Myanmar recipient in the Bachelor of Arts Programme in English, providing direct evidence of international enrolment.",2026-08-22
prog_th_032,uni_th_011,Mae Fah Luang University,country_th,2,Business Administration,Business Administration,Bachelor,,,,,,,,,,,,,https://en.mfu.ac.th/en-news/en-news-detail/detail/News/40441.html,VERIFIED,https://en.mfu.ac.th/en-news/en-news-detail/detail/News/40441.html,https://en.mfu.ac.th/,VERIFIED,MFU official 2026 scholarship results identify Myanmar recipients in the Bachelor of Business Administration Programme.,2026-08-22,verified_yes,https://admission.mfu.ac.th/,MFU official 2026 scholarship results identify Myanmar recipients in the Bachelor of Business Administration Programme.,2026-08-22
prog_th_033,uni_th_011,Mae Fah Luang University,country_th,3,Software Engineering,Software Engineering,Bachelor,,,,,,,,,,,,,https://en.mfu.ac.th/en-news/en-news-detail/detail/News/40441.html,VERIFIED,https://en.mfu.ac.th/en-news/en-news-detail/detail/News/40441.html,https://en.mfu.ac.th/,VERIFIED,MFU official 2026 scholarship results identify a Myanmar recipient in the Bachelor of Engineering Programme in Software Engineering.,2026-08-22,verified_yes,https://admission.mfu.ac.th/,MFU official 2026 scholarship results identify a Myanmar recipient in the Bachelor of Engineering Programme in Software Engineering.,2026-08-22
prog_th_034,uni_th_012,Burapha University,country_th,1,Business Administration,Business Administration,Bachelor,,,English,,,,,,,,,,https://www.buu.ac.th/en/bachelors-degree/,VERIFIED,https://www.buu.ac.th/en/bachelors-degree/,https://www.buu.ac.th/,VERIFIED,"Burapha official sources verify the Business Administration international programme and state that International College programmes are taught in English. A sufficiently current programme-specific foreign degree-applicant route was not confirmed, so eligibility remains unknown.",2026-08-22,unknown,,"Burapha official sources verify the Business Administration international programme and state that International College programmes are taught in English. A sufficiently current programme-specific foreign degree-applicant route was not confirmed, so eligibility remains unknown.",2026-08-22
prog_th_035,uni_th_012,Burapha University,country_th,2,Logistics and Supply Chain Management,Logistics and Supply Chain Management,Bachelor,,,English,,,,,,,,,,https://www.buu.ac.th/en/bachelors-degree/,VERIFIED,https://www.buu.ac.th/en/bachelors-degree/,https://www.buu.ac.th/,VERIFIED,Burapha official sources verify the Logistics and Supply Chain Management international programme and English-medium International College instruction. Current foreign degree-applicant eligibility was not sufficiently explicit.,2026-08-22,unknown,,Burapha official sources verify the Logistics and Supply Chain Management international programme and English-medium International College instruction. Current foreign degree-applicant eligibility was not sufficiently explicit.,2026-08-22
prog_th_036,uni_th_012,Burapha University,country_th,3,"Global Hospitality, Airline and Event Management","Hospitality, Tourism and Event Management",Bachelor,,,English,,,,,,,,,,https://www.buu.ac.th/en/bachelors-degree/,VERIFIED,https://www.buu.ac.th/en/bachelors-degree/,https://www.buu.ac.th/,VERIFIED,"Burapha official Bachelor programme list verifies Global Hospitality, Airline and Event Management as an international programme. Current explicit foreign degree-applicant eligibility was not confirmed, therefore status remains unknown.",2026-08-22,unknown,,"Burapha official Bachelor programme list verifies Global Hospitality, Airline and Event Management as an international programme. Current explicit foreign degree-applicant eligibility was not confirmed, therefore status remains unknown.",2026-08-22
prog_th_037,uni_th_013,Srinakharinwirot University,country_th,1,Language for Careers,Language for Careers,Bachelor,4,,,,,,,,,,,,https://cis.hu.swu.ac.th/Curriculum-Structure-LCI,VERIFIED,https://cis.hu.swu.ac.th/Curriculum-Structure-LCI,https://www.swu.ac.th/,VERIFIED,SWU official Center for International Studies verifies the B.A. Language for Careers International Program. SWU provides an Overseas Students undergraduate application route.,2026-08-22,verified_yes,https://admission.swu.ac.th,SWU official Center for International Studies verifies the B.A. Language for Careers International Program. SWU provides an Overseas Students undergraduate application route.,2026-08-22
prog_th_038,uni_th_013,Srinakharinwirot University,country_th,2,Language for Communication,Language for Communication,Bachelor,,,,,,,,,,,,,https://cg.hu.swu.ac.th/Curriculum-Structure-LCC,VERIFIED,https://cg.hu.swu.ac.th/Curriculum-Structure-LCC,https://www.swu.ac.th/,VERIFIED,SWU official Center for International Studies verifies the B.A. Language for Communication International Program. SWU overseas admission procedures support international undergraduate applicants.,2026-08-22,verified_yes,https://admission.swu.ac.th,SWU official Center for International Studies verifies the B.A. Language for Communication International Program. SWU overseas admission procedures support international undergraduate applicants.,2026-08-22
prog_th_039,uni_th_013,Srinakharinwirot University,country_th,3,Global Business Management,Global Business Management,Bachelor,,,,,,,,,5.5,65,,,https://en.bas.swu.ac.th/academics/international_students,VERIFIED,https://en.bas.swu.ac.th/academics/international_students,https://www.swu.ac.th/,VERIFIED,SWU BAS official page verifies the B.B.A. Global Business Management International Program and explicitly provides requirements for foreign applicants educated in non-Thai systems.,2026-08-22,verified_yes,https://admission.swu.ac.th,SWU BAS official page verifies the B.B.A. Global Business Management International Program and explicitly provides requirements for foreign applicants educated in non-Thai systems.,2026-08-22
prog_th_040,uni_th_014,Silpakorn University,country_th,1,International Hospitality Management,International Hospitality Management,Bachelor,,,,,,,,,,,,,https://suic.su.ac.th/th/news/suic-intake-6-2026,VERIFIED,https://suic.su.ac.th/th/news/suic-intake-6-2026,https://www.su.ac.th/,VERIFIED,Silpakorn University International College official 2026 direct admission lists International Hospitality Management. Current application requirements accept passport identification and international-equivalent secondary qualifications.,2026-08-22,verified_yes,https://suic.su.ac.th/student-information?content=admission-information,Silpakorn University International College official 2026 direct admission lists International Hospitality Management. Current application requirements accept passport identification and international-equivalent secondary qualifications.,2026-08-22
prog_th_041,uni_th_014,Silpakorn University,country_th,2,Business and Technology,Business and Technology,Bachelor,,,,,,,,,,,,,https://suic.su.ac.th/th/news/suic-intake-6-2026,VERIFIED,https://suic.su.ac.th/th/news/suic-intake-6-2026,https://www.su.ac.th/,VERIFIED,Silpakorn University International College official 2026 direct admission lists Business and Technology. Current application requirements accept passport identification and international-equivalent secondary qualifications.,2026-08-22,verified_yes,https://suic.su.ac.th/student-information?content=admission-information,Silpakorn University International College official 2026 direct admission lists Business and Technology. Current application requirements accept passport identification and international-equivalent secondary qualifications.,2026-08-22
prog_th_042,uni_th_014,Silpakorn University,country_th,3,Digital Communication Design,Digital Communication Design,Bachelor,,,,,,,,,,,,,https://suic.su.ac.th/th/news/suic-intake-6-2026,VERIFIED,https://suic.su.ac.th/th/news/suic-intake-6-2026,https://www.su.ac.th/,VERIFIED,Silpakorn University International College official 2026 direct admission lists Digital Communication Design. Current application requirements accept passport identification and international-equivalent secondary qualifications.,2026-08-22,verified_yes,https://suic.su.ac.th/student-information?content=admission-information,Silpakorn University International College official 2026 direct admission lists Digital Communication Design. Current application requirements accept passport identification and international-equivalent secondary qualifications.,2026-08-22
prog_th_043,uni_th_015,Naresuan University,country_th,1,International Business Management,International Business Management,Bachelor,,,English,,,,,,,,,,https://www.nuic.nu.ac.th/wp-content/uploads/2025/03/ibmc2023.pdf,VERIFIED,https://www.nuic.nu.ac.th/wp-content/uploads/2025/03/ibmc2023.pdf,https://www.nu.ac.th/,VERIFIED,"NUIC official curriculum verifies International Business Management. The curriculum states that NUIC undergraduate courses, including this programme, are taught in English in support of internationalization.",2026-08-22,verified_yes,https://www.nuic.nu.ac.th/,"NUIC official curriculum verifies International Business Management. The curriculum states that NUIC undergraduate courses, including this programme, are taught in English in support of internationalization.",2026-08-22
prog_th_044,uni_th_015,Naresuan University,country_th,2,International Human Resource Management and Development,Human Resource Management and Development,Bachelor,,,,,,,,,,,,,https://www.nuic.nu.ac.th/wp-content/uploads/2025/03/hrmc2023.pdf,VERIFIED,https://www.nuic.nu.ac.th/wp-content/uploads/2025/03/hrmc2023.pdf,https://www.nu.ac.th/,VERIFIED,Naresuan University International College official curriculum verifies the International Human Resource Management and Development programme. It is part of NUIC's international undergraduate provision.,2026-08-22,verified_yes,https://www.nuic.nu.ac.th/,Naresuan University International College official curriculum verifies the International Human Resource Management and Development programme. It is part of NUIC's international undergraduate provision.,2026-08-22
prog_th_045,uni_th_015,Naresuan University,country_th,3,English for Business Communication,English for Business Communication,Bachelor,,,English,,,,,,,,,,https://www.nuic.nu.ac.th/wp-content/uploads/2025/06/EBC-Revised-Curriculum-2025.pdf,VERIFIED,https://www.nuic.nu.ac.th/wp-content/uploads/2025/06/EBC-Revised-Curriculum-2025.pdf,https://www.nu.ac.th/,VERIFIED,"The official revised 2025 NUIC curriculum verifies English for Business Communication, states English as the programme language, and explicitly provides for Thai and foreign students.",2026-08-22,verified_yes,https://www.nuic.nu.ac.th/,"The official revised 2025 NUIC curriculum verifies English for Business Communication, states English as the programme language, and explicitly provides for Thai and foreign students.",2026-08-22
prog_th_046,uni_th_016,University of Phayao,country_th,1,Architecture,Architecture,Bachelor,5,,Thai,21000,THB,Semester,2.5,4.0,4.5,,,,https://safa.up.ac.th/en/admissions/prospectus,VERIFIED,https://safa.up.ac.th/en/admissions/prospectus,https://www.up.ac.th/,VERIFIED,University of Phayao SAFA official programme and FAQ pages verify the Architecture bachelor programme. SAFA explicitly states that international students may apply and that its programmes are taught in Thai.,2026-08-22,verified_yes,https://safa.up.ac.th/en/admissions,University of Phayao SAFA official programme and FAQ pages verify the Architecture bachelor programme. SAFA explicitly states that international students may apply and that its programmes are taught in Thai.,2026-08-22
