program_id,university_id,university_name,country_id,program_slot,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,programme_identity_status,programme_identity_evidence,official_university_website,research_status,research_note,last_verified_at,international_applicants_status,international_application_url,international_requirements_note,international_applicants_last_verified_at
prog_kr_056,uni_kr_019,Chonnam National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://global.jnu.ac.kr/,PENDING,,,PENDING,,,
prog_kr_057,uni_kr_019,Chonnam National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://global.jnu.ac.kr/,PENDING,,,PENDING,,,
prog_kr_058,uni_kr_020,Jeonbuk National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.jbnu.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_059,uni_kr_020,Jeonbuk National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.jbnu.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_060,uni_kr_020,Jeonbuk National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.jbnu.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_061,uni_kr_021,Gyeongsang National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.gnu.ac.kr/eng/main.do,PENDING,,,PENDING,,,
prog_kr_062,uni_kr_021,Gyeongsang National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.gnu.ac.kr/eng/main.do,PENDING,,,PENDING,,,
prog_kr_063,uni_kr_021,Gyeongsang National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.gnu.ac.kr/eng/main.do,PENDING,,,PENDING,,,
prog_kr_064,uni_kr_022,Kangwon National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.kangwon.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_065,uni_kr_022,Kangwon National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.kangwon.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_066,uni_kr_022,Kangwon National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.kangwon.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_067,uni_kr_023,Incheon National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.inu.ac.kr/inuengl/index.do,PENDING,,,PENDING,,,
prog_kr_068,uni_kr_023,Incheon National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.inu.ac.kr/inuengl/index.do,PENDING,,,PENDING,,,
prog_kr_069,uni_kr_023,Incheon National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.inu.ac.kr/inuengl/index.do,PENDING,,,PENDING,,,
prog_kr_070,uni_kr_024,Jeju National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.jejunu.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_071,uni_kr_024,Jeju National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.jejunu.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_072,uni_kr_024,Jeju National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.jejunu.ac.kr/eng/,PENDING,,,PENDING,,,
