program_id,university_id,university_name,country_id,program_slot,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,programme_identity_status,programme_identity_evidence,official_university_website,research_status,research_note,last_verified_at,international_applicants_status,international_application_url,international_requirements_note,international_applicants_last_verified_at
prog_kr_016,uni_kr_006,Pohang University of Science and Technology,country_kr,1,Computer Science and Engineering,Computer Science and Engineering,Master,,,,10608000,KRW,Annual,,,,,,,https://postech.ac.kr/eng/academics/graduate.do,VERIFIED,https://adm-g.postech.ac.kr/ENG/wp-content/uploads/2026/02/20260209111830_8CIIErRQu2.pdf,http://www.postech.ac.kr/,VERIFIED,"POSTECH's official international graduate guide verifies the programme and MS degree. The same guide states estimated annual tuition of 10,608,000 KRW.",2026-08-22,verified_yes,https://adm-g.postech.ac.kr/ENG/wp-content/uploads/2026/02/20260209111830_8CIIErRQu2.pdf,POSTECH Fall 2026 / Spring 2027 International Graduate Admissions Guide lists Computer Science and Engineering with MS available.,2026-08-22
prog_kr_017,uni_kr_006,Pohang University of Science and Technology,country_kr,2,Electrical Engineering,Electrical Engineering,Master,,,,10608000,KRW,Annual,,,,,,,https://postech.ac.kr/eng/academics/graduate.do,VERIFIED,https://adm-g.postech.ac.kr/ENG/wp-content/uploads/2026/02/20260209111830_8CIIErRQu2.pdf,http://www.postech.ac.kr/,VERIFIED,"POSTECH's official international graduate guide verifies the programme and MS degree. The same guide states estimated annual tuition of 10,608,000 KRW.",2026-08-22,verified_yes,https://adm-g.postech.ac.kr/ENG/wp-content/uploads/2026/02/20260209111830_8CIIErRQu2.pdf,POSTECH Fall 2026 / Spring 2027 International Graduate Admissions Guide lists Electrical Engineering with MS available.,2026-08-22
prog_kr_018,uni_kr_006,Pohang University of Science and Technology,country_kr,3,Materials Science and Engineering,Materials Science and Engineering,Master,,,,10608000,KRW,Annual,,,,,,,https://postech.ac.kr/eng/academics/graduate.do,VERIFIED,https://adm-g.postech.ac.kr/ENG/wp-content/uploads/2026/02/20260209111830_8CIIErRQu2.pdf,http://www.postech.ac.kr/,VERIFIED,"POSTECH's official international graduate guide verifies the programme and MS degree. The same guide states estimated annual tuition of 10,608,000 KRW.",2026-08-22,verified_yes,https://adm-g.postech.ac.kr/ENG/wp-content/uploads/2026/02/20260209111830_8CIIErRQu2.pdf,POSTECH Fall 2026 / Spring 2027 International Graduate Admissions Guide lists Materials Science and Engineering with MS available.,2026-08-22
prog_kr_019,uni_kr_007,Hanyang University,country_kr,1,Economics & Finance,Economics and Finance,Bachelor,,,,,,,,,,,,,https://oia.hanyang.ac.kr/files/attach/filebox/2025/08/18/36944d37553575c58f60961f0348019c.pdf,VERIFIED,https://oia.hanyang.ac.kr/files/attach/filebox/2025/08/18/36944d37553575c58f60961f0348019c.pdf,http://www.hanyang.ac.kr/english/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://oia.hanyang.ac.kr/admission,Hanyang's official 2026 Spring Admission Guidelines for International Students list Economics & Finance as an undergraduate unit.,2026-08-22
prog_kr_020,uni_kr_007,Hanyang University,country_kr,2,Business Administration,Business Administration,Bachelor,,,Korean,,,,,,,,,,https://oia.hanyang.ac.kr/files/attach/filebox/2025/08/18/36944d37553575c58f60961f0348019c.pdf,VERIFIED,https://oia.hanyang.ac.kr/files/attach/filebox/2025/08/18/36944d37553575c58f60961f0348019c.pdf,http://www.hanyang.ac.kr/english/,VERIFIED,Official Hanyang international-student admission guide verifies Business Administration and explicitly labels it Korean Track.,2026-08-22,verified_yes,https://oia.hanyang.ac.kr/admission,Hanyang's official 2026 Spring international-student guide lists Business Administration as an undergraduate admission unit.,2026-08-22
prog_kr_021,uni_kr_007,Hanyang University,country_kr,3,Business Administration (Global Management Track),Business Administration,Bachelor,,,English,,,,,,,,,,https://oia.hanyang.ac.kr/files/attach/filebox/2025/08/18/36944d37553575c58f60961f0348019c.pdf,VERIFIED,https://oia.hanyang.ac.kr/files/attach/filebox/2025/08/18/36944d37553575c58f60961f0348019c.pdf,http://www.hanyang.ac.kr/english/,VERIFIED,Official Hanyang 2026 Spring international-student guide explicitly labels Global Management Track as English Track.,2026-08-22,verified_yes,https://oia.hanyang.ac.kr/admission,Hanyang's official international-student guide lists ENG Business Administration - Global Management Track.,2026-08-22
prog_kr_022,uni_kr_008,Kyung Hee University,country_kr,1,Mechanical Engineering,Mechanical Engineering,Bachelor,,,,,,,,,,,,,https://iadmission.khu.ac.kr/gglobalcenter/user/contents/view.do?menuNo=8000037,VERIFIED,https://iadmission.khu.ac.kr/gglobalcenter/user/contents/view.do?menuNo=8000037,http://www.kyunghee.edu/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://iadmission.khu.ac.kr/gglobalcenter/user/bbs/BMSR00040/view.do?boardId=549339&menuNo=8000023,Kyung Hee's official international undergraduate admission-unit page lists Mechanical Engineering and the Spring 2027 application notice is active.,2026-08-22
prog_kr_023,uni_kr_008,Kyung Hee University,country_kr,2,Industrial & Management Engineering,Industrial and Management Engineering,Bachelor,,,,,,,,,,,,,https://iadmission.khu.ac.kr/gglobalcenter/user/contents/view.do?menuNo=8000037,VERIFIED,https://iadmission.khu.ac.kr/gglobalcenter/user/contents/view.do?menuNo=8000037,http://www.kyunghee.edu/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://iadmission.khu.ac.kr/gglobalcenter/user/bbs/BMSR00040/view.do?boardId=549339&menuNo=8000023,Kyung Hee's official international undergraduate admission-unit page lists Industrial & Management Engineering.,2026-08-22
prog_kr_024,uni_kr_008,Kyung Hee University,country_kr,3,Chemical Engineering,Chemical Engineering,Bachelor,,,,,,,,,,,,,https://iadmission.khu.ac.kr/gglobalcenter/user/contents/view.do?menuNo=8000037,VERIFIED,https://iadmission.khu.ac.kr/gglobalcenter/user/contents/view.do?menuNo=8000037,http://www.kyunghee.edu/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://iadmission.khu.ac.kr/gglobalcenter/user/bbs/BMSR00040/view.do?boardId=549339&menuNo=8000023,Kyung Hee's official international undergraduate admission-unit page lists Chemical Engineering.,2026-08-22
prog_kr_025,uni_kr_009,Ewha Womans University,country_kr,1,International Studies,International Studies,Bachelor,,,English,,,,,,,,,,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,VERIFIED,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,https://www.ewha.ac.kr/ewhaen/index.do,VERIFIED,Ewha's official international-applicant guide verifies International Studies and explicitly states that all major courses in the Division of International Studies are in English.,2026-08-22,verified_yes,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,Ewha's official Fall 2026 Admissions Guide for International Applicants lists International Studies as an undergraduate programme.,2026-08-22
prog_kr_026,uni_kr_009,Ewha Womans University,country_kr,2,Computer Science and Engineering,Computer Science and Engineering,Bachelor,,,,,,,,,,,,,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,VERIFIED,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,https://www.ewha.ac.kr/ewhaen/index.do,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,Ewha's official Fall 2026 Admissions Guide for International Applicants lists Computer Science and Engineering.,2026-08-22
prog_kr_027,uni_kr_009,Ewha Womans University,country_kr,3,Economics,Economics,Bachelor,,,,,,,,,,,,,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,VERIFIED,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,https://www.ewha.ac.kr/ewhaen/index.do,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://isa.ewha.ac.kr/sites/oisa/file/ag_english.pdf,Ewha's official Fall 2026 Admissions Guide for International Applicants lists Economics.,2026-08-22
prog_kr_028,uni_kr_010,Sogang University,country_kr,1,Economics,Economics,Bachelor,,,,,,,,,,,,,https://oia.sogang.ac.kr/new/html/major/major.asp,VERIFIED,https://oia.sogang.ac.kr/new/html/major/major.asp,https://www.sogang.ac.kr/en,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,unknown,,"Current Sogang OIA major page verifies Economics, but the retrieved current international-admission notice does not expose exact programme-by-programme recruitment eligibility. Kept UNKNOWN.",2026-08-22
prog_kr_029,uni_kr_010,Sogang University,country_kr,2,Business Administration,Business Administration,Bachelor,,,,,,,,,,,,,https://oia.sogang.ac.kr/new/html/major/major.asp,VERIFIED,https://oia.sogang.ac.kr/new/html/major/major.asp,https://www.sogang.ac.kr/en,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,unknown,,"Current Sogang OIA major page verifies Business Administration, but the retrieved current international-admission notice does not expose exact programme-by-programme recruitment eligibility. Kept UNKNOWN.",2026-08-22
prog_kr_030,uni_kr_010,Sogang University,country_kr,3,Computer Science & Engineering,Computer Science and Engineering,Bachelor,,,,,,,,,,,,,https://oia.sogang.ac.kr/new/html/major/major.asp,VERIFIED,https://oia.sogang.ac.kr/new/html/major/major.asp,https://www.sogang.ac.kr/en,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,unknown,,"Current Sogang OIA major page verifies Computer Science & Engineering, but the retrieved current international-admission notice does not expose exact programme-by-programme recruitment eligibility. Kept UNKNOWN.",2026-08-22
prog_kr_031,uni_kr_011,Pusan National University,country_kr,1,Computer Engineering Major,Computer Science and Engineering,Bachelor,,,,,,,,,,,,,https://international.pusan.ac.kr/bbs/international/2089/1446469/download.do,VERIFIED,https://international.pusan.ac.kr/bbs/international/2089/1446469/download.do,https://www.pusan.ac.kr/eng/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://go.pusan.ac.kr/college_2016/pages/index.asp?mj=25&p=47,PNU's official 2026 Fall international undergraduate guide explicitly lists Computer Engineering Major within the School of Computer Science and Engineering.,2026-08-22
prog_kr_032,uni_kr_011,Pusan National University,country_kr,2,Artificial Intelligence Major,Artificial Intelligence,Bachelor,,,,,,,,,,,,,https://international.pusan.ac.kr/bbs/international/2089/1446469/download.do,VERIFIED,https://international.pusan.ac.kr/bbs/international/2089/1446469/download.do,https://www.pusan.ac.kr/eng/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://go.pusan.ac.kr/college_2016/pages/index.asp?mj=25&p=47,PNU's official 2026 Fall international undergraduate guide explicitly lists Artificial Intelligence Major within the School of Computer Science and Engineering.,2026-08-22
prog_kr_033,uni_kr_011,Pusan National University,country_kr,3,Electrical Engineering Major,Electrical Engineering,Bachelor,,,,,,,,,,,,,https://international.pusan.ac.kr/bbs/international/2089/1446469/download.do,VERIFIED,https://international.pusan.ac.kr/bbs/international/2089/1446469/download.do,https://www.pusan.ac.kr/eng/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://go.pusan.ac.kr/college_2016/pages/index.asp?mj=25&p=47,PNU's official 2026 Fall international undergraduate guide explicitly lists Electrical Engineering Major.,2026-08-22
prog_kr_034,uni_kr_012,Kyungpook National University,country_kr,1,Computer Science and Engineering (Computing),Computer Science and Engineering,Bachelor,,,,,,,,,,,,,https://computer.knu.ac.kr,VERIFIED,https://cn.knu.ac.kr/download/%EA%B2%BD%EB%B6%81%EB%8C%80%ED%95%99%EA%B5%90_2026%20%EA%B5%AD%EC%A0%9C%EC%B2%98%20%ED%95%99%EB%B6%80%20%EB%AA%A8%EC%A7%91%EC%9A%94%EA%B0%95%28%EC%9B%B9%EC%9A%A9%29_%EC%98%81%EB%AC%B8.pdf,https://en.knu.ac.kr/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://international.knu.ac.kr/,KNU's official 2026 Fall Undergraduate International Students Admissions Guide marks Computer Science and Engineering (Computing) open for international admission.,2026-08-22
prog_kr_035,uni_kr_012,Kyungpook National University,country_kr,2,Electronics Engineering,Electronics Engineering,Bachelor,,,,,,,,,,,,,https://see.knu.ac.kr,VERIFIED,https://cn.knu.ac.kr/download/%EA%B2%BD%EB%B6%81%EB%8C%80%ED%95%99%EA%B5%90_2026%20%EA%B5%AD%EC%A0%9C%EC%B2%98%20%ED%95%99%EB%B6%80%20%EB%AA%A8%EC%A7%91%EC%9A%94%EA%B0%95%28%EC%9B%B9%EC%9A%A9%29_%EC%98%81%EB%AC%B8.pdf,https://en.knu.ac.kr/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://international.knu.ac.kr/,KNU's official 2026 Fall Undergraduate International Students Admissions Guide marks Electronics Engineering open for international admission.,2026-08-22
prog_kr_036,uni_kr_012,Kyungpook National University,country_kr,3,Business Administration,Business Administration,Bachelor,,,,,,,,,,,,,https://biz.knu.ac.kr,VERIFIED,https://cn.knu.ac.kr/download/%EA%B2%BD%EB%B6%81%EB%8C%80%ED%95%99%EA%B5%90_2026%20%EA%B5%AD%EC%A0%9C%EC%B2%98%20%ED%95%99%EB%B6%80%20%EB%AA%A8%EC%A7%91%EC%9A%94%EA%B0%95%28%EC%9B%B9%EC%9A%A9%29_%EC%98%81%EB%AC%B8.pdf,https://en.knu.ac.kr/,VERIFIED,Programme identity verified from an official first-party university or admissions source on 2026-08-22. Optional details not directly supported by the retrieved source remain blank.,2026-08-22,verified_yes,https://international.knu.ac.kr/,KNU's official 2026 Fall Undergraduate International Students Admissions Guide marks Business Administration open for international admission.,2026-08-22
