program_id,university_id,university_name,program_name,degree_level,programme_source_url,international_source_url,international_applicants_status,verified_fields,unresolved_fields,evidence_note,verified_at
prog_tw_079,uni_tw_027,China Medical University,Pharmacy,Bachelor,https://cmucia.cmu.edu.tw/english/doc/Application_Guidelines115.pdf,https://cmucia.cmu.edu.tw/english/admission_international.html,verified_yes,duration_years; language_of_instruction,study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Current official guide identifies the five-year B.S. Pharmacy track. Chinese proficiency requirements are not automatically treated as programme MOI.,2026-08-22
prog_tw_080,uni_tw_027,China Medical University,Physical Therapy,Bachelor,https://cmucia.cmu.edu.tw/english/doc/Application_Guidelines115.pdf,https://cmucia.cmu.edu.tw/english/admission_international.html,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,International Bachelor eligibility is explicitly supported by the current guide. Unverified optional fields remain blank.,2026-08-22
prog_tw_081,uni_tw_027,China Medical University,Nutrition,Bachelor,https://cmucia.cmu.edu.tw/english/doc/Application_Guidelines115.pdf,https://cmucia.cmu.edu.tw/english/admission_international.html,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,No whole-programme MOI or duration is inferred without explicit evidence.,2026-08-22
prog_tw_082,uni_tw_028,Chang Gung University,Computer Science and Information Engineering,Bachelor,https://recruit-intl.cgu.edu.tw/courses/course/58,https://www.cgu.edu.tw/recruit_intl,verified_yes,duration_years; study_mode; language_of_instruction; tuition_fee; tuition_currency; tuition_period,minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,"Current CGU application page states Undergraduate, Full-time, 4 years, Chinese, NT$44,537 per semester.",2026-08-22
prog_tw_083,uni_tw_028,Chang Gung University,Electrical Engineering,Bachelor,https://recruit-intl.cgu.edu.tw/en_US/courses/course/53-bs-bachelors-department-electrical-engineering,https://www.cgu.edu.tw/recruit_intl,verified_yes,duration_years; study_mode; language_of_instruction; tuition_fee; tuition_currency; tuition_period,minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,"Official current application record: 4 years, full-time, Chinese, NT$44,537 per semester.",2026-08-22
prog_tw_084,uni_tw_028,Chang Gung University,Biomedical Engineering,Bachelor,https://recruit-intl.cgu.edu.tw/en_US/courses/course/56-bs-bachelors-department-biomedical-engineering,https://www.cgu.edu.tw/recruit_intl,verified_yes,duration_years; study_mode; language_of_instruction; tuition_fee; tuition_currency; tuition_period,minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,"Official current CGU programme page states full-time, four years, Chinese, and NT$44,537 per semester.",2026-08-22
prog_tw_085,uni_tw_029,Yuan Ze University,International Bachelor Program in Informatics,Bachelor,https://yzu-apply.yzu.edu.tw/en_US/courses/course/74-international-bachelor-program-informatics,https://gao.yzu.edu.tw/index.php/en/admission/international-degree-student,verified_yes,study_mode; language_of_instruction,duration_years; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,"Current official programme application record states Bachelor, Full-time, study language English.",2026-08-22
prog_tw_086,uni_tw_029,Yuan Ze University,International Program in Engineering for Bachelor,Bachelor,https://yzu-apply.yzu.edu.tw/en_US/courses/course/14-international-program-engineering-bachelor,https://gao.yzu.edu.tw/index.php/en/admission/international-degree-student,verified_yes,study_mode; language_of_instruction,duration_years; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,"Official application page states Bachelor, Full-time, combined English/Chinese. Compulsory courses are taught in English.",2026-08-22
prog_tw_087,uni_tw_029,Yuan Ze University,Information Communication,Bachelor,https://yzu-apply.yzu.edu.tw/en_US/courses/course/140-bachelor-information-communication,https://gao.yzu.edu.tw/index.php/en/admission/international-degree-student,verified_yes,study_mode; language_of_instruction,duration_years; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,"Current official application page states Bachelor, Full-time and Chinese as study language.",2026-08-22
prog_tw_088,uni_tw_030,Chung Yuan Christian University,Business Administration,Bachelor,https://oia.cycu.edu.tw/wp-content/uploads/115%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%85%A5%E5%AD%B8%E7%94%B3%E8%AB%8B%E7%B0%A1%E7%AB%A0251104%E6%9B%B4%E6%96%B0.pdf,https://oia.cycu.edu.tw/wp-content/uploads/115%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%85%A5%E5%AD%B8%E7%94%B3%E8%AB%8B%E7%B0%A1%E7%AB%A0251104%E6%9B%B4%E6%96%B0.pdf,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,The current official brochure groups Business Administration under Chinese-taught undergraduate programmes.,2026-08-22
prog_tw_089,uni_tw_030,Chung Yuan Christian University,International Business,Bachelor,https://oia.cycu.edu.tw/wp-content/uploads/115%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%85%A5%E5%AD%B8%E7%94%B3%E8%AB%8B%E7%B0%A1%E7%AB%A0251104%E6%9B%B4%E6%96%B0.pdf,https://oia.cycu.edu.tw/wp-content/uploads/115%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%85%A5%E5%AD%B8%E7%94%B3%E8%AB%8B%E7%B0%A1%E7%AB%A0251104%E6%9B%B4%E6%96%B0.pdf,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,The programme appears in the current Chinese-taught undergraduate section.,2026-08-22
prog_tw_090,uni_tw_030,Chung Yuan Christian University,International Undergraduate Program in Business Management,Bachelor,https://oia.cycu.edu.tw/wp-content/uploads/115%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%85%A5%E5%AD%B8%E7%94%B3%E8%AB%8B%E7%B0%A1%E7%AB%A0251104%E6%9B%B4%E6%96%B0.pdf,https://oia.cycu.edu.tw/wp-content/uploads/115%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%85%A5%E5%AD%B8%E7%94%B3%E8%AB%8B%E7%B0%A1%E7%AB%A0251104%E6%9B%B4%E6%96%B0.pdf,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Current 2026 official brochure explicitly categorizes this as an English-taught undergraduate programme.,2026-08-22
