program_id,university_id,university_name,country_id,program_slot,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,programme_identity_status,programme_identity_evidence,official_university_website,research_status,research_note,last_verified_at,international_applicants_status,international_application_url,international_requirements_note,international_applicants_last_verified_at
prog_tw_011,uni_tw_004,National Cheng Kung University,country_tw,2,Electrical Engineering,Electrical Engineering,Bachelor,,,Unknown,,,,,,,,,,https://management.oia.ncku.edu.tw/intladmission/application/brochure/applyIntladmissionSn/28,VERIFIED,Current official university source verifies this Bachelor programme.,http://web.ncku.edu.tw/bin/home.php,VERIFIED,Current international Bachelor availability verified; programme-wide language remains Unknown.,2026-08-22,verified_yes,https://oia.ncku.edu.tw/p/404-1032-229816.php?Lang=en,NCKU current 2026/2027 international admission programme list includes Electrical Engineering at Bachelor level.,2026-08-22
prog_tw_012,uni_tw_004,National Cheng Kung University,country_tw,3,Mechanical Engineering,Mechanical Engineering,Bachelor,,,Unknown,,,,,,,,,,https://management.oia.ncku.edu.tw/intladmission/application/brochure/applyIntladmissionSn/28,VERIFIED,Current official university source verifies this Bachelor programme.,http://web.ncku.edu.tw/bin/home.php,VERIFIED,"The official current course evidence shows many undergraduate courses in English, but this is not force-normalized into an English programme-level MOI.",2026-08-22,verified_yes,https://oia.ncku.edu.tw/p/404-1032-229816.php?Lang=en,NCKU current international admissions evidence includes Mechanical Engineering Bachelor applicants/students.,2026-08-22
prog_tw_013,uni_tw_005,National Taiwan University of Science and Technology,country_tw,1,Computer Science and Information Engineering,Computer Science,Bachelor,4,,Chinese,,,,,,,,,,https://www.csie.ntust.edu.tw/p/412-1038-10472.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,http://www.ntust.edu.tw/home.php?Lang=en,VERIFIED,Current Taiwan Tech Bachelor admissions state that regular programmes other than the designated international advanced programme are Chinese-taught. CSIE has a four-year undergraduate programme.,2026-08-22,verified_yes,https://admission.ntust.edu.tw/p/412-1052-9572.php?Lang=en,Taiwan Tech operates a current Fall 2026 international Bachelor admission route.,2026-08-22
prog_tw_014,uni_tw_005,National Taiwan University of Science and Technology,country_tw,2,Electronic and Computer Engineering,Electronic and Computer Engineering,Bachelor,4,,Chinese,,,,,,,,,,https://ece.ntust.edu.tw/p/412-1017-1415.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,http://www.ntust.edu.tw/home.php?Lang=en,VERIFIED,Active four-year Bachelor identity verified. Current undergraduate admission guidance places regular programmes in the Chinese-taught category.,2026-08-22,verified_yes,https://admission.ntust.edu.tw/p/412-1052-9572.php?Lang=en,Taiwan Tech current international undergraduate admission route applies to eligible Bachelor programmes.,2026-08-22
prog_tw_015,uni_tw_005,National Taiwan University of Science and Technology,country_tw,3,Industrial Management,Industrial Management,Bachelor,4,,Chinese,,,,,,,,,,https://im-r.ntust.edu.tw/p/412-1014-11291.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,http://www.ntust.edu.tw/home.php?Lang=en,VERIFIED,Current department admission page states that the undergraduate programme is four years and instruction is mostly Chinese.,2026-08-22,verified_yes,https://admission.ntust.edu.tw/p/412-1052-9572.php?Lang=en,The Department of Industrial Management explicitly invites international students to its Bachelor programme.,2026-08-22
prog_tw_016,uni_tw_006,National Chengchi University,country_tw,1,Chinese Literature,Chinese Literature,Bachelor,,,Chinese,,,,,,,,,,https://nccuadmission.nccu.edu.tw/Post/277,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nccu.edu.tw/index.php?Lang=en,VERIFIED,Current NCCU medium-of-instruction table identifies the Bachelor programme as Chinese.,2026-08-22,verified_yes,https://nccuadmission.nccu.edu.tw/Post/277,NCCU's current 2026 international admission programme list marks Chinese Literature as available at Bachelor level.,2026-08-22
prog_tw_017,uni_tw_006,National Chengchi University,country_tw,2,English,English Language and Literature,Bachelor,,,English Available,,,,,,,,,,https://nccuadmission.nccu.edu.tw/Post/277,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nccu.edu.tw/index.php?Lang=en,VERIFIED,NCCU marks this Bachelor programme as having sufficient English-taught courses to satisfy graduation requirements.,2026-08-22,verified_yes,https://nccuadmission.nccu.edu.tw/Post/277,NCCU current international programme list includes the Department of English at Bachelor level.,2026-08-22
prog_tw_018,uni_tw_006,National Chengchi University,country_tw,3,Bachelor Degree Program of International College of Innovation,Interdisciplinary Innovation,Bachelor,,,English,,,,,,,,,,https://nccuadmission.nccu.edu.tw/Post/277,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nccu.edu.tw/index.php?Lang=en,VERIFIED,NCCU's current medium-of-instruction table marks the International College of Innovation Bachelor programme as English-taught.,2026-08-22,verified_yes,https://nccuadmission.nccu.edu.tw/Post/277,NCCU current international programme list explicitly includes this Bachelor programme.,2026-08-22
prog_tw_019,uni_tw_007,National Central University,country_tw,1,Business Administration,Business Administration,Bachelor,,,Unknown,,,,,,,,,,https://cis.ncu.edu.tw/admissions/default/college/open.programs,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ncu.edu.tw/?Lang=en,VERIFIED,"Programme and international Bachelor availability verified. Language marker is not safely reconstructed from text extraction, so MOI remains Unknown.",2026-08-22,verified_yes,https://cis.ncu.edu.tw/admissions/default/college/open.programs,NCU's current Fall 2026 international degree-program list marks Business Administration as open at Bachelor level.,2026-08-22
prog_tw_020,uni_tw_007,National Central University,country_tw,2,Information Management,Information Management,Bachelor,,,Unknown,,,,,,,,,,https://cis.ncu.edu.tw/admissions/default/college/open.programs,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ncu.edu.tw/?Lang=en,VERIFIED,Current international eligibility verified; language remains Unknown.,2026-08-22,verified_yes,https://cis.ncu.edu.tw/admissions/default/college/open.programs,NCU's current international degree-program list marks Information Management as open at Bachelor level.,2026-08-22
prog_tw_021,uni_tw_007,National Central University,country_tw,3,Economics,Economics,Bachelor,,,Unknown,,,,,,,,,,https://cis.ncu.edu.tw/admissions/default/college/open.programs,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ncu.edu.tw/?Lang=en,VERIFIED,Current Bachelor and international availability verified. Language remains Unknown rather than inferred.,2026-08-22,verified_yes,https://cis.ncu.edu.tw/admissions/default/college/open.programs,NCU's current international degree-program list marks Economics as open at Bachelor level.,2026-08-22
prog_tw_022,uni_tw_008,National Chung Hsing University,country_tw,1,Business Administration,Business Administration,Bachelor,,,Unknown,,,,,,,,,,https://oia.nchu.edu.tw/images/File/03_Apply_to_NCHU/3-1-Degree-Programs/3-1-2-International-Students/115_Programs_and_Language_Instruction.pdf,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nchu.edu.tw/en-index,VERIFIED,"Current international programme availability verified. Language symbol is not force-parsed from the PDF extraction, so MOI stays Unknown.",2026-08-22,verified_yes,https://oia.nchu.edu.tw/images/File/03_Apply_to_NCHU/3-1-Degree-Programs/3-1-2-International-Students/115_Programs_and_Language_Instruction.pdf,NCHU's official 2026/2027 international degree-program document includes Business Administration at Bachelor level.,2026-08-22
prog_tw_023,uni_tw_008,National Chung Hsing University,country_tw,2,Computer Science and Engineering,Computer Science,Bachelor,,,Unknown,,,,,,,,,,https://oia.nchu.edu.tw/images/File/03_Apply_to_NCHU/3-1-Degree-Programs/3-1-2-International-Students/115_Programs_and_Language_Instruction.pdf,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nchu.edu.tw/en-index,VERIFIED,Current international Bachelor identity verified; language remains Unknown.,2026-08-22,verified_yes,https://oia.nchu.edu.tw/images/File/03_Apply_to_NCHU/3-1-Degree-Programs/3-1-2-International-Students/115_Programs_and_Language_Instruction.pdf,NCHU's current 2026/2027 international degree-program document includes Computer Science and Engineering at Bachelor level.,2026-08-22
prog_tw_024,uni_tw_008,National Chung Hsing University,country_tw,3,Electrical Engineering,Electrical Engineering,Bachelor,,,Unknown,,,,,,,,,,https://oia.nchu.edu.tw/images/File/03_Apply_to_NCHU/3-1-Degree-Programs/3-1-2-International-Students/115_Programs_and_Language_Instruction.pdf,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nchu.edu.tw/en-index,VERIFIED,Programme identity and international eligibility verified; whole-programme language remains Unknown.,2026-08-22,verified_yes,https://oia.nchu.edu.tw/images/File/03_Apply_to_NCHU/3-1-Degree-Programs/3-1-2-International-Students/115_Programs_and_Language_Instruction.pdf,NCHU's current international programme document includes Electrical Engineering at Bachelor level.,2026-08-22
prog_tw_025,uni_tw_009,National Taiwan Normal University,country_tw,1,Bachelor of Education,Education,Bachelor,,,Unknown,,,,,,,,,,https://www.ed.ntnu.edu.tw/en/pro1?locale=zh_cn&locale=zh_tw,VERIFIED,Current official university source verifies this Bachelor programme.,https://en.ntnu.edu.tw/,VERIFIED,Bachelor of Education identity and international application route verified. Programme-wide MOI remains Unknown.,2026-08-22,verified_yes,https://bds.oia.ntnu.edu.tw/bds/en/apply,NTNU Department of Education's official Bachelor information directly links international-student applications.,2026-08-22
prog_tw_026,uni_tw_009,National Taiwan Normal University,country_tw,2,Program of Chinese Language and Culture for International Students,Chinese Language and Culture,Bachelor,4,,Unknown,,,,,,,,,,https://www.tcsl.ntnu.edu.tw/index.php/en/admissions/for-international-students/adbachelor-program/,VERIFIED,Current official university source verifies this Bachelor programme.,https://en.ntnu.edu.tw/,VERIFIED,Official source explicitly describes a four-year Bachelor programme for international students. The teaching language is not inferred merely from the subject matter.,2026-08-22,verified_yes,https://bds.oia.ntnu.edu.tw/bds/en/apply,This official Bachelor programme is specifically designed for international students and provides a direct international application route.,2026-08-22
prog_tw_027,uni_tw_009,National Taiwan Normal University,country_tw,3,Business Administration (English-taught Program),Business Administration,Bachelor,,,English,,,,,,,,,,https://www.mgt.ntnu.edu.tw/en/ba-etp,VERIFIED,Current official university source verifies this Bachelor programme.,https://en.ntnu.edu.tw/,VERIFIED,Current programme states all courses are in English except specified university Chinese requirements. CEFR B2 is not converted into an invented IELTS/TOEFL numeric score.,2026-08-22,verified_yes,https://www.mgt.ntnu.edu.tw/en/ba-etp-admissions,The current BA-ETP admissions page explicitly recruits international applicants and publishes its admission requirements.,2026-08-22
prog_tw_028,uni_tw_010,National Taipei University of Technology,country_tw,1,Computer Science and Information Engineering,Computer Science,Bachelor,4,,Chinese,,,,,,,,,,https://csie.ntut.edu.tw/p/426-1070-53.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www-en.ntut.edu.tw/,VERIFIED,Current CSIE page explicitly states a four-year B.S. programme and that the majority of undergraduate courses are taught in Mandarin.,2026-08-22,verified_yes,https://taipeitech.oia.ntut.edu.tw/foreign/index/index/lang/en,"Taipei Tech provides a current international degree-student application system, and the CSIE department maintains an international-student admission route.",2026-08-22
prog_tw_029,uni_tw_010,National Taipei University of Technology,country_tw,2,Electronic Engineering,Electronic Engineering,Bachelor,4,,Unknown,,,,,,,,,,https://ece.ntut.edu.tw/p/412-1071-13195.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www-en.ntut.edu.tw/,VERIFIED,Official B.S. page identifies this as a four-year programme. Whole-programme teaching language remains Unknown.,2026-08-22,verified_yes,https://taipeitech.oia.ntut.edu.tw/foreign/index/index/lang/en,The current Electronic Engineering B.S. page explicitly directs international applicants to Taipei Tech's international degree-student system.,2026-08-22
prog_tw_030,uni_tw_010,National Taipei University of Technology,country_tw,3,Industrial Engineering and Management,Industrial Engineering and Management,Bachelor,4,,Unknown,,,,,,,,,,https://iem.ntut.edu.tw/p/412-1081-11891.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www-en.ntut.edu.tw/,VERIFIED,Current official B.S. page states that the Bachelor degree normally takes four years. Teaching language remains Unknown.,2026-08-22,verified_yes,https://taipeitech.oia.ntut.edu.tw/foreign/index/index/lang/en,The current IEM B.S. programme page contains an International admission route through Taipei Tech OIA.,2026-08-22
prog_tw_031,uni_tw_011,Tamkang University,country_tw,1,Business Administration (English-Taught Program),Business Administration,Bachelor,,,English,,,,,,,,,,https://english.tku.edu.tw/InternationalPrograms.asp,VERIFIED,Current official university source verifies this Bachelor programme.,https://english.tku.edu.tw/,VERIFIED,Current official international-program list identifies Business Administration as an English-taught Bachelor programme.,2026-08-22,verified_yes,https://adms.tku.edu.tw/Front/ForeignStudent/foreignstudentstku/admissionthefallclass/Page.aspx?id=3GJ0s4TB73E%3D,"Tamkang University's current 2026-2027 international-student admission route accepts Bachelor applications, and the programme is listed as an English-taught Bachelor.",2026-08-22
prog_tw_032,uni_tw_011,Tamkang University,country_tw,2,English (English-Taught Program),English Language and Literature,Bachelor,,,English,,,,,,,,,,https://english.tku.edu.tw/InternationalPrograms.asp,VERIFIED,Current official university source verifies this Bachelor programme.,https://english.tku.edu.tw/,VERIFIED,Official department information states that major courses in this Bachelor programme are conducted in English.,2026-08-22,verified_yes,https://adms.tku.edu.tw/Front/ForeignStudent/foreignstudentstku/admissionthefallclass/Page.aspx?id=3GJ0s4TB73E%3D,Current Tamkang international admission route supports Bachelor applicants and the English Department maintains an English-taught Bachelor programme.,2026-08-22
prog_tw_033,uni_tw_011,Tamkang University,country_tw,3,International Tourism Management (English-Taught Program),Tourism Management,Bachelor,,,English,,,,,,,,,,https://english.tku.edu.tw/InternationalPrograms.asp,VERIFIED,Current official university source verifies this Bachelor programme.,https://english.tku.edu.tw/,VERIFIED,Current official Tamkang programme information identifies International Tourism Management as English-taught.,2026-08-22,verified_yes,https://adms.tku.edu.tw/Front/ForeignStudent/foreignstudentstku/admissionthefallclass/Page.aspx?id=3GJ0s4TB73E%3D,Current 2026-2027 foreign-student Bachelor admission and the official international programme list support international applicants.,2026-08-22
prog_tw_034,uni_tw_012,National Sun Yat-sen University,country_tw,1,Electrical Engineering,Electrical Engineering,Bachelor,,,English,,,,,,5.0,61,,,https://web.ee.nsysu.edu.tw/p/412-1203-15218.php?Lang=zh-tw,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nsysu.edu.tw/?Lang=en,VERIFIED,Current department admission page states Bachelor language of instruction is EMI/English-taught and requires IELTS 5.0 or TOEFL iBT 61 for non-native English applicants.,2026-08-22,verified_yes,https://admission.nsysu.edu.tw/Member/index,The current Fall 2026 / Spring 2027 Electrical Engineering admission page is explicitly for international Bachelor applicants.,2026-08-22
prog_tw_035,uni_tw_012,National Sun Yat-sen University,country_tw,2,Computer Science and Engineering,Computer Science,Bachelor,,,Unknown,,,,,,6.5,61,,,https://cse.nsysu.edu.tw/p/412-1205-16761.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nsysu.edu.tw/?Lang=en,VERIFIED,"Current CSE page publishes undergraduate international English requirements of IELTS 6.5 / TOEFL iBT 61. It also requires Chinese evidence, so whole-programme language is not inferred from the English admission requirement.",2026-08-22,verified_yes,https://admission.nsysu.edu.tw/Member/index,The NSYSU CSE international admission page explicitly accepts foreign applicants to its undergraduate Bachelor programme.,2026-08-22
prog_tw_036,uni_tw_012,National Sun Yat-sen University,country_tw,3,International Business Bachelor Program,International Business,Bachelor,,,English Available,,,,,,6.0,79,,,https://ib.nsysu.edu.tw/,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nsysu.edu.tw/?Lang=en,VERIFIED,Current admission guide states that the programme provides sufficient English-taught core courses and requires IELTS 6.0 or TOEFL iBT 79. English Available is used rather than claiming every credit is English-taught.,2026-08-22,verified_yes,https://admission.nsysu.edu.tw/Member/index,The current 2026-2027 international admission guide explicitly lists the International Business Bachelor Program.,2026-08-22
prog_tw_037,uni_tw_013,National Chung Cheng University,country_tw,1,Accounting and Information Technology,Accounting and Information Technology,Bachelor,,,Chinese,,,,,,,,,,https://oia.ccu.edu.tw/p/412-1008-1828.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ccu.edu.tw/,VERIFIED,Current official international-programme page states most Bachelor courses are taught in Chinese. CEFR-level entry requirements are not converted into IELTS/TOEFL numeric scores.,2026-08-22,verified_yes,https://oia.ccu.edu.tw/p/412-1008-1828.php?Lang=en,CCU's official international-admission programme information identifies this department at Bachelor level.,2026-08-22
prog_tw_038,uni_tw_013,National Chung Cheng University,country_tw,2,Finance,Finance,Bachelor,,,Chinese,,,,,,,,,,https://oia.ccu.edu.tw/p/412-1008-1828.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ccu.edu.tw/,VERIFIED,Current official CCU page states most courses in the Bachelor programme are taught in Chinese.,2026-08-22,verified_yes,https://oia.ccu.edu.tw/p/412-1008-1828.php?Lang=en,CCU's current international admission programme information explicitly lists Finance at Bachelor level.,2026-08-22
prog_tw_039,uni_tw_013,National Chung Cheng University,country_tw,3,Information Management,Information Management,Bachelor,,,Chinese,,,,,,,,,,https://oia.ccu.edu.tw/p/412-1008-1828.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ccu.edu.tw/,VERIFIED,The current official programme information states most courses are taught in Chinese. CEFR language requirements are preserved only as evidence and are not converted to unsupported IELTS/TOEFL scores.,2026-08-22,verified_yes,https://oia.ccu.edu.tw/p/412-1008-1828.php?Lang=en,Current CCU international-admission programme information explicitly lists Information Management at Bachelor level.,2026-08-22
prog_tw_040,uni_tw_014,National Taiwan Ocean University,country_tw,1,Food Science,Food Science,Bachelor,,,Unknown,,,,,,,,,,https://academic.ntou.edu.tw/p/412-1005-3456.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ntou.edu.tw/,VERIFIED,Programme identity and international Bachelor eligibility are verified. Whole-programme MOI remains Unknown.,2026-08-22,verified_yes,https://oia.ntou.edu.tw/p/412-1022-7231.php?Lang=en,NTOU's current international admission information lists Food Science as available at Bachelor level.,2026-08-22
prog_tw_041,uni_tw_014,National Taiwan Ocean University,country_tw,2,Aquaculture,Aquaculture,Bachelor,,,Unknown,,,,,,,,,,https://academic.ntou.edu.tw/p/412-1005-3456.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ntou.edu.tw/,VERIFIED,No language is inferred from the existence of English webpages or general language requirements.,2026-08-22,verified_yes,https://oia.ntou.edu.tw/p/412-1022-7231.php?Lang=en,NTOU's official international admission list marks Aquaculture as available at Bachelor level.,2026-08-22
prog_tw_042,uni_tw_014,National Taiwan Ocean University,country_tw,3,Computer Science and Engineering,Computer Science,Bachelor,,,Unknown,,,,,,,,,,https://academic.ntou.edu.tw/p/412-1005-3456.php?Lang=en,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ntou.edu.tw/,VERIFIED,Bachelor identity and international eligibility verified; whole-programme language remains Unknown.,2026-08-22,verified_yes,https://oia.ntou.edu.tw/p/412-1022-7231.php?Lang=en,NTOU's official international admission list marks Computer Science and Engineering as available at Bachelor level.,2026-08-22
prog_tw_043,uni_tw_015,National Dong Hwa University,country_tw,1,Management Science and Finance,Management Science and Finance,Bachelor,,,English,,,,,,,,,,https://rb027.ndhu.edu.tw/var/file/27/1027/img/4756/894840940.pdf,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ndhu.edu.tw/,VERIFIED,Current official guide states all courses in this international Bachelor programme are taught in English.,2026-08-22,verified_yes,https://oia.ndhu.edu.tw/p/412-1027-21529.php?Lang=en,NDHU's current 2026 Fall international admission guide lists the Bachelor Program of Management Science and Finance.,2026-08-22
prog_tw_044,uni_tw_015,National Dong Hwa University,country_tw,2,Computer Science and Information Engineering (International Bachelor),Computer Science,Bachelor,,,English,,,,,,,,,,https://rb027.ndhu.edu.tw/var/file/27/1027/img/4756/894840940.pdf,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ndhu.edu.tw/,VERIFIED,Current official guide differentiates the regular Chinese-taught Bachelor from the English-taught International Bachelor. This record uses the International Bachelor track.,2026-08-22,verified_yes,https://oia.ndhu.edu.tw/p/412-1027-21529.php?Lang=en,The current NDHU admission guide explicitly lists the International Bachelor track in CSIE.,2026-08-22
prog_tw_045,uni_tw_015,National Dong Hwa University,country_tw,3,Bachelor Degree Program of Data Science,Data Science,Bachelor,,,English,,,,,,,,,,https://rb027.ndhu.edu.tw/var/file/27/1027/img/4756/894840940.pdf,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.ndhu.edu.tw/,VERIFIED,Current 2026 guide marks the programme as full English-taught.,2026-08-22,verified_yes,https://oia.ndhu.edu.tw/p/412-1027-21529.php?Lang=en,NDHU's current international admission guide lists the Bachelor Degree Program of Data Science.,2026-08-22
prog_tw_046,uni_tw_016,National University of Kaohsiung,country_tw,1,Electrical Engineering,Electrical Engineering,Bachelor,,,Unknown,,,,,,,,,,https://interadmission.nuk.edu.tw/var/file/63/1063/img/659330395.pdf,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nuk.edu.tw/?Lang=en,VERIFIED,Programme-level language remains Unknown. General admission language thresholds are not treated as programme MOI.,2026-08-22,verified_yes,https://rinteradmission.nuk.edu.tw/,NUK's official international admission material lists Electrical Engineering as a Bachelor programme available to international applicants.,2026-08-22
prog_tw_047,uni_tw_016,National University of Kaohsiung,country_tw,2,Computer Science and Information Engineering,Computer Science,Bachelor,,,Unknown,,,,,,,,,,https://interadmission.nuk.edu.tw/var/file/63/1063/img/659330395.pdf,VERIFIED,Current official university source verifies this Bachelor programme.,https://www.nuk.edu.tw/?Lang=en,VERIFIED,International Bachelor availability verified; language remains Unknown.,2026-08-22,verified_yes,https://rinteradmission.nuk.edu.tw/,NUK's official international admission material lists CSIE at Bachelor level.,2026-08-22
