program_id,university_id,university_name,country_id,program_slot,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,programme_identity_status,programme_identity_evidence,official_university_website,research_status,research_note,last_verified_at,international_applicants_status,international_application_url,international_requirements_note,international_applicants_last_verified_at
prog_kr_018,uni_kr_006,Pohang University of Science and Technology,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,http://www.postech.ac.kr/,PENDING,,,PENDING,,,
prog_kr_019,uni_kr_007,Hanyang University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,http://www.hanyang.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_020,uni_kr_007,Hanyang University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,http://www.hanyang.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_021,uni_kr_007,Hanyang University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,http://www.hanyang.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_022,uni_kr_008,Kyung Hee University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,http://www.kyunghee.edu/,PENDING,,,PENDING,,,
prog_kr_023,uni_kr_008,Kyung Hee University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,http://www.kyunghee.edu/,PENDING,,,PENDING,,,
prog_kr_024,uni_kr_008,Kyung Hee University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,http://www.kyunghee.edu/,PENDING,,,PENDING,,,
prog_kr_025,uni_kr_009,Ewha Womans University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.ewha.ac.kr/ewhaen/index.do,PENDING,,,PENDING,,,
prog_kr_026,uni_kr_009,Ewha Womans University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.ewha.ac.kr/ewhaen/index.do,PENDING,,,PENDING,,,
prog_kr_027,uni_kr_009,Ewha Womans University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.ewha.ac.kr/ewhaen/index.do,PENDING,,,PENDING,,,
prog_kr_028,uni_kr_010,Sogang University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.sogang.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_029,uni_kr_010,Sogang University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.sogang.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_030,uni_kr_010,Sogang University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.sogang.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_031,uni_kr_011,Pusan National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.pusan.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_032,uni_kr_011,Pusan National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.pusan.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_033,uni_kr_011,Pusan National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.pusan.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_034,uni_kr_012,Kyungpook National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://en.knu.ac.kr/,PENDING,,,PENDING,,,
prog_kr_035,uni_kr_012,Kyungpook National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://en.knu.ac.kr/,PENDING,,,PENDING,,,
prog_kr_036,uni_kr_012,Kyungpook National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://en.knu.ac.kr/,PENDING,,,PENDING,,,
