program_id,university_id,university_name,program_name,degree_level,programme_source_url,international_source_url,international_applicants_status,verified_fields,unresolved_fields,evidence_note,verified_at
prog_tw_041,uni_tw_014,National Taiwan Ocean University,Aquaculture,Bachelor,https://academic.ntou.edu.tw/p/412-1005-3456.php?Lang=en,https://oia.ntou.edu.tw/p/412-1022-7231.php?Lang=en,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,No language is inferred from the existence of English webpages or general language requirements.,2026-08-22
prog_tw_042,uni_tw_014,National Taiwan Ocean University,Computer Science and Engineering,Bachelor,https://academic.ntou.edu.tw/p/412-1005-3456.php?Lang=en,https://oia.ntou.edu.tw/p/412-1022-7231.php?Lang=en,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Bachelor identity and international eligibility verified; whole-programme language remains Unknown.,2026-08-22
prog_tw_043,uni_tw_015,National Dong Hwa University,Management Science and Finance,Bachelor,https://rb027.ndhu.edu.tw/var/file/27/1027/img/4756/894840940.pdf,https://oia.ndhu.edu.tw/p/412-1027-21529.php?Lang=en,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Current official guide states all courses in this international Bachelor programme are taught in English.,2026-08-22
prog_tw_044,uni_tw_015,National Dong Hwa University,Computer Science and Information Engineering (International Bachelor),Bachelor,https://rb027.ndhu.edu.tw/var/file/27/1027/img/4756/894840940.pdf,https://oia.ndhu.edu.tw/p/412-1027-21529.php?Lang=en,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Current official guide differentiates the regular Chinese-taught Bachelor from the English-taught International Bachelor. This record uses the International Bachelor track.,2026-08-22
prog_tw_045,uni_tw_015,National Dong Hwa University,Bachelor Degree Program of Data Science,Bachelor,https://rb027.ndhu.edu.tw/var/file/27/1027/img/4756/894840940.pdf,https://oia.ndhu.edu.tw/p/412-1027-21529.php?Lang=en,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Current 2026 guide marks the programme as full English-taught.,2026-08-22
prog_tw_046,uni_tw_016,National University of Kaohsiung,Electrical Engineering,Bachelor,https://interadmission.nuk.edu.tw/var/file/63/1063/img/659330395.pdf,https://rinteradmission.nuk.edu.tw/,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Programme-level language remains Unknown. General admission language thresholds are not treated as programme MOI.,2026-08-22
prog_tw_047,uni_tw_016,National University of Kaohsiung,Computer Science and Information Engineering,Bachelor,https://interadmission.nuk.edu.tw/var/file/63/1063/img/659330395.pdf,https://rinteradmission.nuk.edu.tw/,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,International Bachelor availability verified; language remains Unknown.,2026-08-22
prog_tw_048,uni_tw_016,National University of Kaohsiung,Asia-Pacific Industrial and Business Management,Bachelor,https://interadmission.nuk.edu.tw/var/file/63/1063/img/659330395.pdf,https://rinteradmission.nuk.edu.tw/,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,International Bachelor programme identity verified. Whole-programme teaching language remains Unknown.,2026-08-22
prog_tw_049,uni_tw_017,National Kaohsiung University of Science and Technology,International Management,Bachelor,https://oia.nkust.edu.tw/images/upload/files/%E5%AD%B8%E5%A3%ABBachelor%20Admission%20List.pdf,https://oia.nkust.edu.tw/en/news_det-149.html,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Current real admission evidence verifies programme identity and international eligibility. Language remains Unknown.,2026-08-22
prog_tw_050,uni_tw_017,National Kaohsiung University of Science and Technology,Logistics Management,Bachelor,https://oia.nkust.edu.tw/images/upload/files/%E5%AD%B8%E5%A3%ABBachelor%20Admission%20List.pdf,https://oia.nkust.edu.tw/en/news_det-149.html,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,No programme-wide language is inferred from admission evidence.,2026-08-22
prog_tw_051,uni_tw_017,National Kaohsiung University of Science and Technology,Business Management,Bachelor,https://oia.nkust.edu.tw/images/upload/files/%E5%AD%B8%E5%A3%ABBachelor%20Admission%20List.pdf,https://oia.nkust.edu.tw/en/news_det-149.html,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,International eligibility is supported by actual current admission results; language remains Unknown.,2026-08-22
prog_tw_052,uni_tw_018,National Yunlin University of Science and Technology,Computer Science and Information Engineering,Bachelor,https://aax.yuntech.edu.tw/images/content/%E5%9C%8B%E9%9A%9B%E5%AD%B8%E7%94%9F%E7%94%B3%E8%AB%8B%E5%85%A5%E5%AD%B8/115/2026%E5%B9%B4%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%94%B3%E8%AB%8B%E5%85%A5%E5%AD%B8%E7%B0%A1%E7%AB%A0%202026%20Fall%20Application%20Guide%20.pdf,https://admissions-oia.yuntech.edu.tw/intladmission/index/index/applyIntladmissionSn/68,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,"The guide requires Chinese A2 for Bachelor admission, but an admission language threshold is not automatically treated as whole-programme MOI.",2026-08-22
prog_tw_053,uni_tw_018,National Yunlin University of Science and Technology,Industrial Engineering and Management,Bachelor,https://aax.yuntech.edu.tw/images/content/%E5%9C%8B%E9%9A%9B%E5%AD%B8%E7%94%9F%E7%94%B3%E8%AB%8B%E5%85%A5%E5%AD%B8/115/2026%E5%B9%B4%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%94%B3%E8%AB%8B%E5%85%A5%E5%AD%B8%E7%B0%A1%E7%AB%A0%202026%20Fall%20Application%20Guide%20.pdf,https://admissions-oia.yuntech.edu.tw/intladmission/index/index/applyIntladmissionSn/68,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Chinese A2 is an admission requirement; programme MOI remains Unknown unless the teaching-method legend can be unambiguously normalized.,2026-08-22
prog_tw_054,uni_tw_018,National Yunlin University of Science and Technology,Business Administration,Bachelor,https://aax.yuntech.edu.tw/images/content/%E5%9C%8B%E9%9A%9B%E5%AD%B8%E7%94%9F%E7%94%B3%E8%AB%8B%E5%85%A5%E5%AD%B8/115/2026%E5%B9%B4%E7%A7%8B%E5%AD%A3%E7%8F%AD%E5%A4%96%E5%9C%8B%E5%AD%B8%E7%94%9F%E7%94%B3%E8%AB%8B%E5%85%A5%E5%AD%B8%E7%B0%A1%E7%AB%A0%202026%20Fall%20Application%20Guide%20.pdf,https://admissions-oia.yuntech.edu.tw/intladmission/index/index/applyIntladmissionSn/68,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,The Bachelor requires Chinese B1 admission proficiency. This is not force-converted into programme MOI.,2026-08-22
prog_tw_055,uni_tw_019,National Pingtung University of Science and Technology,Tropical Agriculture and International Cooperation,Bachelor,https://dtaic.npust.edu.tw/en/,https://courseeng.npust.edu.tw/Admission/,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,The department states that it offers full degree programmes in English; the current NPUST OIA list also marks this Bachelor as English-taught.,2026-08-22
prog_tw_056,uni_tw_019,National Pingtung University of Science and Technology,Aquaculture,Bachelor,https://aqua.npust.edu.tw/english-version/,https://courseeng.npust.edu.tw/Admission/,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Current NPUST OIA programme/language information lists the Aquaculture Bachelor among Chinese-taught programmes.,2026-08-22
prog_tw_057,uni_tw_019,National Pingtung University of Science and Technology,Veterinary Medicine,Bachelor,https://vm.npust.edu.tw/english/,https://courseeng.npust.edu.tw/Admission/,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Current OIA guidance requires TOCFL B1 for Veterinary Medicine Bachelor applicants. The programme is retained as Chinese in line with the current OIA Chinese-program admission route. No IELTS/TOEFL score is invented.,2026-08-22
prog_tw_058,uni_tw_020,National United University,Electrical Engineering,Bachelor,https://ee.nuu.edu.tw/app/index.php?Lang=en,https://enroll.nuu.edu.tw/p/405-1065-76354%2Cc735.php,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Programme identity and current international application route verified. Whole-programme MOI remains Unknown.,2026-08-22
prog_tw_059,uni_tw_020,National United University,Computer Science and Information Engineering,Bachelor,https://csie.nuu.edu.tw/p/404-1041-40579.php?Lang=zh-tw,https://enroll.nuu.edu.tw/p/405-1065-76354%2Cc735.php,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Department source confirms the regular undergraduate programme. The separately mentioned four-year evening programme is not used to infer duration for the regular Bachelor record.,2026-08-22
prog_tw_060,uni_tw_020,National United University,Business Management,Bachelor,https://bm.nuu.edu.tw/,https://enroll.nuu.edu.tw/p/405-1065-76354%2Cc735.php,verified_yes,language_of_instruction,duration_years; study_mode; tuition_fee; tuition_currency; tuition_period; minimum_gpa; gpa_scale; ielts_requirement; toefl_requirement; intake; application_deadline,Programme identity and international eligibility verified. Duration and whole-programme language remain unresolved.,2026-08-22
